Circuit delay: 1919.98 ps

Gate slacks:
NAND-n6341: 1765.48 ps
NAND-n6342: 1699.82 ps
NAND-n6343: 1699.82 ps
NAND-n6344: 1738.33 ps
NAND-n6345: 1699.95 ps
NAND-n6346: 1700.90 ps
NAND-n6347: 1701.18 ps
NAND-n6348: 1649.75 ps
NAND-n6349: 1650.00 ps
NAND-n6350: 1690.33 ps
NAND-n6351: 1690.33 ps
NAND-n6352: 1690.39 ps
NAND-n6353: 1690.33 ps
NAND-n6354: 1176.09 ps
AND-n6355: 1176.09 ps
NAND-n6356: 611.42 ps
AND-n6357: 1067.99 ps
NAND-n6358: 638.05 ps
NAND-n6359: 1742.13 ps
NAND-n6360: 1722.36 ps
NAND-n6361: 1722.36 ps
NAND-n6362: 1753.67 ps
NAND-n6363: 1753.67 ps
NAND-n6364: 1668.77 ps
NAND-n6365: 1668.77 ps
NAND-n6366: 1726.52 ps
NAND-n6367: 1748.11 ps
NAND-n6368: 1749.06 ps
NAND-n6369: 1749.34 ps
NAND-n6370: 1697.91 ps
NAND-n6371: 1698.16 ps
NAND-n6372: 1719.25 ps
NAND-n6373: 1719.25 ps
NAND-n6374: 1719.30 ps
NAND-n6375: 1719.25 ps
NAND-n6376: 1087.98 ps
NAND-n6377: 638.05 ps
NAND-n6378: 1054.75 ps
AND-n6379: 627.20 ps
NAND-n6380: 1730.32 ps
NAND-n6381: 1710.55 ps
NAND-n6382: 1710.55 ps
NAND-n6383: 1722.62 ps
NAND-n6384: 1722.62 ps
NAND-n6385: 1656.96 ps
NAND-n6386: 1656.96 ps
NAND-n6387: 1695.47 ps
NAND-n6388: 1717.06 ps
NAND-n6389: 1718.00 ps
NAND-n6390: 1718.29 ps
NAND-n6391: 1666.86 ps
NAND-n6392: 1667.10 ps
NAND-n6393: 1707.44 ps
NAND-n6394: 1707.44 ps
NAND-n6395: 1707.49 ps
NAND-n6396: 1707.44 ps
NAND-n6397: 1056.82 ps
NAND-n6398: 627.20 ps
AND-n6399: 1026.99 ps
NAND-n6400: 600.20 ps
NAND-n6401: 1699.27 ps
NAND-n6402: 1679.50 ps
NAND-n6403: 1679.50 ps
NAND-n6404: 1710.81 ps
NAND-n6405: 1710.81 ps
NAND-n6406: 1625.90 ps
NAND-n6407: 1625.90 ps
NAND-n6408: 1683.66 ps
NAND-n6409: 1705.24 ps
NAND-n6410: 1706.19 ps
NAND-n6411: 1706.47 ps
NAND-n6412: 1655.04 ps
NAND-n6413: 1655.29 ps
NAND-n6414: 1676.38 ps
NAND-n6415: 1676.37 ps
NAND-n6416: 1676.43 ps
NAND-n6417: 1676.38 ps
NAND-n6418: 1127.97 ps
NAND-n6419: 600.20 ps
AND-n6420: 1030.40 ps
NAND-n6421: 621.68 ps
NAND-n6422: 621.68 ps
NAND-n6423: 1688.20 ps
NAND-n6424: 1668.43 ps
NAND-n6425: 1668.43 ps
NAND-n6426: 1680.24 ps
NAND-n6427: 1680.24 ps
NAND-n6428: 1641.43 ps
NAND-n6429: 1641.43 ps
NAND-n6430: 1652.96 ps
NAND-n6431: 1614.96 ps
NAND-n6432: 1615.91 ps
NAND-n6433: 1616.19 ps
NAND-n6434: 1564.76 ps
NAND-n6435: 1565.01 ps
NAND-n6436: 1605.34 ps
NAND-n6437: 1605.34 ps
NAND-n6438: 1605.40 ps
NAND-n6439: 1605.34 ps
NAND-n6440: 1174.06 ps
NAND-n6441: 1155.92 ps
NAND-n6442: 621.68 ps
NAND-n6443: 1014.98 ps
NAND-n6444: 576.01 ps
NAND-n6445: 576.01 ps
NAND-n6446: 1657.14 ps
NAND-n6447: 1637.37 ps
NAND-n6448: 1637.37 ps
NAND-n6449: 1668.43 ps
NAND-n6450: 1668.43 ps
NAND-n6451: 1610.37 ps
NAND-n6452: 1610.37 ps
NAND-n6453: 1641.15 ps
NAND-n6454: 1603.16 ps
NAND-n6455: 1604.10 ps
NAND-n6456: 1604.39 ps
NAND-n6457: 1552.95 ps
NAND-n6458: 1553.20 ps
NAND-n6459: 1574.29 ps
NAND-n6460: 1574.29 ps
NAND-n6461: 1574.34 ps
NAND-n6462: 1574.29 ps
NAND-n6463: 1168.06 ps
NAND-n6464: 1149.93 ps
NAND-n6465: 576.01 ps
AND-n6466: 987.21 ps
NAND-n6467: 548.25 ps
AND-n6468: 548.25 ps
NAND-n6469: 1645.33 ps
NAND-n6470: 1625.56 ps
NAND-n6471: 1625.56 ps
NAND-n6472: 1598.18 ps
NAND-n6473: 1598.18 ps
NAND-n6474: 1586.32 ps
NAND-n6475: 1565.78 ps
NAND-n6476: 1577.31 ps
NAND-n6477: 1572.10 ps
NAND-n6478: 1573.04 ps
NAND-n6479: 1573.33 ps
NAND-n6480: 1521.90 ps
NAND-n6481: 1522.14 ps
NAND-n6482: 1562.48 ps
NAND-n6483: 1562.48 ps
NAND-n6484: 1562.53 ps
NAND-n6485: 1562.48 ps
NAND-n6486: 1136.91 ps
NAND-n6487: 1118.78 ps
NAND-n6488: 548.25 ps
NAND-n6489: 1002.74 ps
NAND-n6490: 507.03 ps
NAND-n6491: 1613.54 ps
NAND-n6492: 1593.77 ps
NAND-n6493: 1593.77 ps
NAND-n6494: 1585.64 ps
NAND-n6495: 1585.64 ps
NAND-n6496: 1554.53 ps
NAND-n6497: 1533.98 ps
NAND-n6498: 1564.76 ps
NAND-n6499: 1619.52 ps
NAND-n6500: 1620.47 ps
NAND-n6501: 1620.75 ps
NAND-n6502: 1569.32 ps
NAND-n6503: 1569.57 ps
NAND-n6504: 1590.66 ps
NAND-n6505: 1590.66 ps
NAND-n6506: 1590.71 ps
NAND-n6507: 1590.66 ps
NAND-n6508: 1085.20 ps
NAND-n6509: 507.03 ps
AND-n6510: 975.73 ps
NAND-n6511: 489.64 ps
AND-n6512: 489.64 ps
NAND-n6513: 1602.47 ps
NAND-n6514: 1582.70 ps
NAND-n6515: 1582.70 ps
NAND-n6516: 1555.32 ps
NAND-n6517: 1555.32 ps
NAND-n6518: 1543.46 ps
NAND-n6519: 1522.91 ps
NAND-n6520: 1534.45 ps
NAND-n6521: 1529.23 ps
NAND-n6522: 1530.18 ps
NAND-n6523: 1530.46 ps
NAND-n6524: 1479.03 ps
NAND-n6525: 1479.28 ps
NAND-n6526: 1519.62 ps
NAND-n6527: 1519.62 ps
NAND-n6528: 1519.67 ps
NAND-n6529: 1519.62 ps
NAND-n6530: 1131.20 ps
NAND-n6531: 1113.07 ps
NAND-n6532: 489.64 ps
NAND-n6533: 963.24 ps
NAND-n6534: 472.47 ps
NAND-n6535: 472.47 ps
NAND-n6536: 1571.42 ps
NAND-n6537: 1551.65 ps
NAND-n6538: 1551.65 ps
NAND-n6539: 1543.52 ps
NAND-n6540: 1543.52 ps
NAND-n6541: 1512.40 ps
NAND-n6542: 1491.86 ps
NAND-n6543: 1522.64 ps
NAND-n6544: 1517.43 ps
NAND-n6545: 1518.37 ps
NAND-n6546: 1518.66 ps
NAND-n6547: 1467.23 ps
NAND-n6548: 1467.47 ps
NAND-n6549: 1488.56 ps
NAND-n6550: 1488.56 ps
NAND-n6551: 1488.62 ps
NAND-n6552: 1488.56 ps
NAND-n6553: 1119.40 ps
NAND-n6554: 1101.28 ps
NAND-n6555: 472.47 ps
AND-n6556: 934.74 ps
NAND-n6557: 479.95 ps
NAND-n6558: 1558.87 ps
NAND-n6559: 1539.10 ps
NAND-n6560: 1539.10 ps
NAND-n6561: 1511.72 ps
NAND-n6562: 1511.72 ps
NAND-n6563: 1499.86 ps
NAND-n6564: 1479.31 ps
NAND-n6565: 1490.84 ps
NAND-n6566: 1545.60 ps
NAND-n6567: 1546.55 ps
NAND-n6568: 1546.83 ps
NAND-n6569: 1495.40 ps
NAND-n6570: 1495.65 ps
NAND-n6571: 1535.98 ps
NAND-n6572: 1535.98 ps
NAND-n6573: 1536.04 ps
NAND-n6574: 1535.98 ps
NAND-n6575: 1011.27 ps
NAND-n6576: 479.95 ps
AND-n6577: 938.09 ps
NAND-n6578: 512.08 ps
NAND-n6579: 512.08 ps
NAND-n6580: 1528.55 ps
NAND-n6581: 1508.78 ps
NAND-n6582: 1508.78 ps
NAND-n6583: 1500.65 ps
NAND-n6584: 1500.65 ps
NAND-n6585: 1469.54 ps
NAND-n6586: 1449.00 ps
NAND-n6587: 1479.77 ps
NAND-n6588: 1474.58 ps
NAND-n6589: 1475.52 ps
NAND-n6590: 1475.81 ps
NAND-n6591: 1424.38 ps
NAND-n6592: 1424.62 ps
NAND-n6593: 1445.71 ps
NAND-n6594: 1445.71 ps
NAND-n6595: 1445.77 ps
NAND-n6596: 1445.71 ps
NAND-n6597: 989.47 ps
NAND-n6598: 512.08 ps
AND-n6599: 926.44 ps
NAND-n6600: 433.50 ps
AND-n6601: 433.50 ps
NAND-n6602: 1516.74 ps
NAND-n6603: 1496.97 ps
NAND-n6604: 1496.97 ps
NAND-n6605: 1469.59 ps
NAND-n6606: 1469.59 ps
NAND-n6607: 1457.73 ps
NAND-n6608: 1437.19 ps
NAND-n6609: 1448.72 ps
NAND-n6610: 1443.51 ps
NAND-n6611: 1444.45 ps
NAND-n6612: 1444.74 ps
NAND-n6613: 1393.30 ps
NAND-n6614: 1393.55 ps
NAND-n6615: 1433.89 ps
NAND-n6616: 1433.89 ps
NAND-n6617: 1433.94 ps
NAND-n6618: 1433.89 ps
NAND-n6619: 1045.47 ps
NAND-n6620: 1027.34 ps
NAND-n6621: 433.50 ps
NAND-n6622: 917.12 ps
NAND-n6623: 416.33 ps
NAND-n6624: 416.33 ps
NAND-n6625: 1485.69 ps
NAND-n6626: 1465.92 ps
NAND-n6627: 1465.92 ps
NAND-n6628: 1457.79 ps
NAND-n6629: 1457.79 ps
NAND-n6630: 1426.68 ps
NAND-n6631: 1406.13 ps
NAND-n6632: 1436.91 ps
NAND-n6633: 1431.70 ps
NAND-n6634: 1432.65 ps
NAND-n6635: 1432.93 ps
NAND-n6636: 1381.50 ps
NAND-n6637: 1381.75 ps
NAND-n6638: 1402.84 ps
NAND-n6639: 1402.84 ps
NAND-n6640: 1402.89 ps
NAND-n6641: 1402.84 ps
NAND-n6642: 1033.68 ps
NAND-n6643: 1015.55 ps
NAND-n6644: 416.33 ps
AND-n6645: 889.35 ps
NAND-n6646: 484.99 ps
NAND-n6647: 484.99 ps
NAND-n6648: 1473.88 ps
NAND-n6649: 1454.11 ps
NAND-n6650: 1454.11 ps
NAND-n6651: 1426.73 ps
NAND-n6652: 1426.73 ps
NAND-n6653: 1414.87 ps
NAND-n6654: 1394.32 ps
NAND-n6655: 1405.86 ps
NAND-n6656: 1400.65 ps
NAND-n6657: 1401.59 ps
NAND-n6658: 1401.88 ps
NAND-n6659: 1350.44 ps
NAND-n6660: 1350.69 ps
NAND-n6661: 1391.03 ps
NAND-n6662: 1391.03 ps
NAND-n6663: 1391.08 ps
NAND-n6664: 1391.03 ps
NAND-n6665: 1002.61 ps
NAND-n6666: 1002.61 ps
NAND-n6667: 484.99 ps
NAND-n6668: 911.37 ps
NAND-n6669: 479.10 ps
NAND-n6670: 479.10 ps
NAND-n6671: 1442.82 ps
NAND-n6672: 1423.06 ps
NAND-n6673: 1423.06 ps
NAND-n6674: 1414.92 ps
NAND-n6675: 1414.92 ps
NAND-n6676: 1383.81 ps
NAND-n6677: 1363.27 ps
NAND-n6678: 1394.05 ps
NAND-n6679: 1388.84 ps
NAND-n6680: 1389.78 ps
NAND-n6681: 1390.07 ps
NAND-n6682: 1338.64 ps
NAND-n6683: 1338.88 ps
NAND-n6684: 1359.97 ps
NAND-n6685: 1359.97 ps
NAND-n6686: 1360.03 ps
NAND-n6687: 1359.97 ps
NAND-n6688: 990.81 ps
NAND-n6689: 990.81 ps
NAND-n6690: 479.10 ps
AND-n6691: 883.61 ps
NAND-n6692: 439.41 ps
NAND-n6693: 439.41 ps
NAND-n6694: 1431.02 ps
NAND-n6695: 1411.25 ps
NAND-n6696: 1411.25 ps
NAND-n6697: 1383.87 ps
NAND-n6698: 1383.87 ps
NAND-n6699: 1372.01 ps
NAND-n6700: 1351.46 ps
NAND-n6701: 1362.99 ps
NAND-n6702: 1357.78 ps
NAND-n6703: 1358.73 ps
NAND-n6704: 1359.01 ps
NAND-n6705: 1307.58 ps
NAND-n6706: 1307.83 ps
NAND-n6707: 1348.16 ps
NAND-n6708: 1348.16 ps
NAND-n6709: 1348.22 ps
NAND-n6710: 1348.16 ps
NAND-n6711: 959.75 ps
NAND-n6712: 959.75 ps
NAND-n6713: 439.41 ps
AND-n6714: 845.89 ps
NAND-n6715: 399.72 ps
NAND-n6716: 399.72 ps
NAND-n6717: 1399.96 ps
NAND-n6718: 1380.19 ps
NAND-n6719: 1380.19 ps
NAND-n6720: 1372.06 ps
NAND-n6721: 1372.06 ps
NAND-n6722: 1340.95 ps
NAND-n6723: 1320.41 ps
NAND-n6724: 1351.19 ps
NAND-n6725: 1345.99 ps
NAND-n6726: 1346.93 ps
NAND-n6727: 1347.22 ps
NAND-n6728: 1295.79 ps
NAND-n6729: 1296.03 ps
NAND-n6730: 1317.12 ps
NAND-n6731: 1317.12 ps
NAND-n6732: 1317.18 ps
NAND-n6733: 1317.12 ps
NAND-n6734: 860.88 ps
NAND-n6735: 399.72 ps
NAND-n6736: 830.47 ps
NAND-n6737: 360.03 ps
NAND-n6738: 360.03 ps
NAND-n6739: 1388.15 ps
NAND-n6740: 1368.38 ps
NAND-n6741: 1368.38 ps
NAND-n6742: 1341.01 ps
NAND-n6743: 1341.01 ps
NAND-n6744: 1329.14 ps
NAND-n6745: 1308.60 ps
NAND-n6746: 1320.13 ps
NAND-n6747: 1314.92 ps
NAND-n6748: 1315.87 ps
NAND-n6749: 1316.15 ps
NAND-n6750: 1264.72 ps
NAND-n6751: 1264.96 ps
NAND-n6752: 1305.30 ps
NAND-n6753: 1305.30 ps
NAND-n6754: 1305.36 ps
NAND-n6755: 1305.30 ps
NAND-n6756: 916.88 ps
NAND-n6757: 916.88 ps
NAND-n6758: 360.03 ps
AND-n6759: 802.71 ps
NAND-n6760: 320.33 ps
NAND-n6761: 320.33 ps
NAND-n6762: 1357.10 ps
NAND-n6763: 1337.33 ps
NAND-n6764: 1337.33 ps
NAND-n6765: 1329.20 ps
NAND-n6766: 1329.20 ps
NAND-n6767: 1298.09 ps
NAND-n6768: 1277.54 ps
NAND-n6769: 1308.32 ps
NAND-n6770: 1303.11 ps
NAND-n6771: 1304.06 ps
NAND-n6772: 1304.34 ps
NAND-n6773: 1252.91 ps
NAND-n6774: 1253.16 ps
NAND-n6775: 1274.24 ps
NAND-n6776: 1274.24 ps
NAND-n6777: 1274.30 ps
NAND-n6778: 1274.24 ps
NAND-n6779: 905.09 ps
NAND-n6780: 905.09 ps
NAND-n6781: 320.33 ps
AND-n6782: 769.34 ps
NAND-n6783: 1261.41 ps
NAND-n6784: 1262.16 ps
NAND-n6785: 1241.59 ps
NAND-n6786: 1247.59 ps
NAND-n6787: 1247.59 ps
NAND-n6788: 1181.57 ps
NAND-n6789: 1181.57 ps
NAND-n6790: 1207.56 ps
NAND-n6791: 1206.03 ps
NAND-n6792: 1206.98 ps
NAND-n6793: 1266.76 ps
NAND-n6794: 1215.33 ps
NAND-n6795: 1215.58 ps
NAND-n6796: 1261.62 ps
NAND-n6797: 1261.62 ps
NAND-n6798: 1300.88 ps
NAND-n6799: 1300.85 ps
NAND-n6800: 839.81 ps
NAND-n6801: 759.88 ps
NAND-n6802: 1283.56 ps
NAND-n6803: 1284.32 ps
NAND-n6804: 1263.75 ps
NAND-n6805: 1300.90 ps
NAND-n6806: 1301.15 ps
NAND-n6807: 1263.98 ps
NAND-n6808: 1236.95 ps
NAND-n6809: 1273.82 ps
NAND-n6810: 1273.05 ps
NAND-n6811: 1260.09 ps
NAND-n6812: 1260.38 ps
NAND-n6813: 1208.94 ps
NAND-n6814: 1209.19 ps
NAND-n6815: 1224.08 ps
NAND-n6816: 1263.32 ps
NAND-n6817: 1263.35 ps
NAND-n6818: 1283.86 ps
NAND-n6819: 861.55 ps
NAND-n6820: 833.82 ps
NAND-n6821: 780.53 ps
NAND-n6822: 1252.40 ps
NAND-n6823: 1253.16 ps
NAND-n6824: 1232.59 ps
NAND-n6825: 1269.74 ps
NAND-n6826: 1269.99 ps
NAND-n6827: 1232.81 ps
NAND-n6828: 1205.79 ps
NAND-n6829: 1242.66 ps
NAND-n6830: 1241.89 ps
NAND-n6831: 1228.93 ps
NAND-n6832: 1229.22 ps
NAND-n6833: 1191.90 ps
NAND-n6834: 1178.03 ps
NAND-n6835: 1192.92 ps
NAND-n6836: 1239.05 ps
NAND-n6837: 1239.05 ps
NAND-n6838: 1252.70 ps
NAND-n6839: 830.38 ps
NAND-n6840: 802.66 ps
NAND-n6841: 1106.03 ps
NAND-n6842: 894.47 ps
NAND-n6843: 894.47 ps
NOT-n6844: 922.74 ps
NOT-n6845: 1216.56 ps
NOT-n6846: 1925.33 ps
NAND-n6847: 1216.56 ps
NOT-n6848: 1984.39 ps
NAND-n6849: 1925.33 ps
NAND-n6850: 1253.65 ps
NAND-n6851: 1984.39 ps
NAND-n6852: 1911.15 ps
NAND-n6853: 1253.39 ps
NAND-n6854: 1958.38 ps
NAND-n6855: 1899.32 ps
NAND-n6856: 1256.89 ps
NAND-n6857: 1927.33 ps
NAND-n6858: 1868.26 ps
NAND-n6859: 1256.65 ps
NAND-n6860: 1927.38 ps
NAND-n6861: 1900.45 ps
NAND-n6862: 1260.16 ps
NAND-n6863: 1896.33 ps
NAND-n6864: 1869.51 ps
NAND-n6865: 1259.92 ps
NAND-n6866: 1857.75 ps
NAND-n6867: 1857.75 ps
NAND-n6868: 1263.43 ps
NAND-n6869: 1853.47 ps
NAND-n6870: 1826.65 ps
NAND-n6871: 1263.19 ps
NAND-n6872: 1829.79 ps
NAND-n6873: 1770.73 ps
NAND-n6874: 1266.69 ps
NAND-n6875: 1798.74 ps
NAND-n6876: 1739.67 ps
NAND-n6877: 1266.45 ps
NAND-n6878: 1786.93 ps
NAND-n6879: 1727.87 ps
NAND-n6880: 1269.96 ps
NAND-n6881: 1740.97 ps
NAND-n6882: 1740.97 ps
NAND-n6883: 1269.72 ps
NAND-n6884: 1729.16 ps
NAND-n6885: 1729.16 ps
NAND-n6886: 1273.23 ps
NAND-n6887: 1698.11 ps
NAND-n6888: 1698.11 ps
NAND-n6889: 1272.99 ps
NAND-n6890: 1701.20 ps
NAND-n6891: 1642.14 ps
NAND-n6892: 1276.49 ps
NAND-n6893: 1655.24 ps
NAND-n6894: 1655.24 ps
NAND-n6895: 1276.25 ps
NAND-n6896: 1643.44 ps
NAND-n6897: 1643.44 ps
NAND-n6898: 1279.76 ps
NAND-n6899: 1627.29 ps
NAND-n6900: 1568.22 ps
NAND-n6901: 1279.52 ps
NAND-n6902: 1615.47 ps
NAND-n6903: 1556.41 ps
NAND-n6904: 1283.03 ps
NAND-n6905: 1569.80 ps
NAND-n6906: 1569.52 ps
NAND-n6907: 1282.79 ps
NAND-n6908: 1557.99 ps
NAND-n6909: 1557.71 ps
NAND-n6910: 1286.29 ps
NAND-n6911: 1526.93 ps
NAND-n6912: 1526.65 ps
NAND-n6913: 1286.05 ps
NAND-n6914: 1515.13 ps
NAND-n6915: 1514.85 ps
NAND-n6916: 1289.56 ps
NAND-n6917: 1484.07 ps
NAND-n6918: 1483.79 ps
NAND-n6919: 1289.32 ps
NAND-n6920: 1486.88 ps
NAND-n6921: 1428.38 ps
NAND-n6922: 1292.83 ps
NAND-n6923: 1441.21 ps
NAND-n6924: 1440.93 ps
NAND-n6925: 1292.59 ps
NAND-n6926: 1429.40 ps
NAND-n6927: 1429.12 ps
NAND-n6928: 1296.28 ps
NAND-n6929: 1327.40 ps
NAND-n6930: 1306.86 ps
NAND-n6931: 1304.84 ps
NAND-n6932: 1321.40 ps
NAND-n6933: 1300.86 ps
NAND-n6934: 1290.25 ps
NAND-n6935: 1269.71 ps
NAND-n6936: 975.70 ps
NAND-n6937: 902.35 ps
NOT-n6938: 1996.25 ps
NAND-n6939: 1996.25 ps
NAND-n6940: 1982.08 ps
NAND-n6941: 1970.25 ps
NAND-n6942: 1939.19 ps
NAND-n6943: 1927.38 ps
NAND-n6944: 1896.33 ps
NAND-n6945: 1884.52 ps
NAND-n6946: 1853.47 ps
NAND-n6947: 1841.66 ps
NAND-n6948: 1810.60 ps
NAND-n6949: 1798.79 ps
NAND-n6950: 1767.74 ps
NAND-n6951: 1755.93 ps
NAND-n6952: 1724.87 ps
NAND-n6953: 1713.07 ps
NAND-n6954: 1682.01 ps
NAND-n6955: 1670.20 ps
NAND-n6956: 1639.15 ps
NAND-n6957: 1627.34 ps
NAND-n6958: 1596.28 ps
NAND-n6959: 1584.48 ps
NAND-n6960: 1553.42 ps
NAND-n6961: 1594.16 ps
NAND-n6962: 1514.85 ps
NAND-n6963: 1564.33 ps
NAND-n6964: 1483.79 ps
NAND-n6965: 1511.95 ps
NAND-n6966: 1486.88 ps
NAND-n6967: 1474.80 ps
NAND-n6968: 1455.83 ps
NAND-n6969: 1437.65 ps
NAND-n6970: 1444.02 ps
NAND-n6971: 1415.77 ps
NAND-n6972: 1412.97 ps
NAND-n6973: 1378.62 ps
NAND-n6974: 1406.97 ps
NAND-n6975: 1347.47 ps
NAND-n6976: 1369.82 ps
NAND-n6977: 1374.88 ps
NAND-n6978: 960.69 ps
NOT-n6979: 2020.60 ps
NAND-n6980: 2020.60 ps
NAND-n6981: 2006.43 ps
NAND-n6982: 1994.59 ps
NAND-n6983: 1963.54 ps
NAND-n6984: 1951.73 ps
NAND-n6985: 1920.68 ps
NAND-n6986: 1908.86 ps
NAND-n6987: 1877.81 ps
NAND-n6988: 1866.00 ps
NAND-n6989: 1834.95 ps
NAND-n6990: 1823.14 ps
NAND-n6991: 1792.09 ps
NAND-n6992: 1780.27 ps
NAND-n6993: 1749.22 ps
NAND-n6994: 1737.41 ps
NAND-n6995: 1706.36 ps
NAND-n6996: 1694.55 ps
NAND-n6997: 1663.50 ps
NAND-n6998: 1651.68 ps
NAND-n6999: 1620.63 ps
NAND-n7000: 1608.82 ps
NAND-n7001: 1577.77 ps
NAND-n7002: 1630.10 ps
NAND-n7003: 1565.96 ps
NAND-n7004: 1600.27 ps
NAND-n7005: 1534.91 ps
NAND-n7006: 1563.16 ps
NAND-n7007: 1523.09 ps
NAND-n7008: 1526.01 ps
NAND-n7009: 1492.04 ps
NAND-n7010: 1488.86 ps
NAND-n7011: 1480.23 ps
NAND-n7012: 1451.71 ps
NAND-n7013: 1449.18 ps
NAND-n7014: 1414.56 ps
NAND-n7015: 1443.18 ps
NAND-n7016: 1383.42 ps
NAND-n7017: 1406.03 ps
NAND-n7018: 1374.88 ps
NOT-n7019: 861.75 ps
OR-n7020: 1807.62 ps
NAND-n7021: 790.56 ps
NOT-n7022: 1947.84 ps
NOT-n7023: 1947.84 ps
NAND-n7024: 1975.56 ps
NOT-n7025: 1969.49 ps
NAND-n7026: 1947.84 ps
NAND-n7027: 1947.84 ps
NOT-n7028: 1984.39 ps
NAND-n7029: 1934.26 ps
AND-n7030: 1951.08 ps
NAND-n7031: 1969.49 ps
NAND-n7032: 1927.66 ps
NAND-n7033: 1927.66 ps
NAND-n7034: 1984.39 ps
AND-n7035: 1871.29 ps
AND-n7036: 1918.49 ps
NAND-n7037: 1955.31 ps
NAND-n7038: 1890.51 ps
NAND-n7039: 1890.51 ps
NAND-n7040: 1970.22 ps
AND-n7041: 1836.50 ps
AND-n7042: 1871.19 ps
NAND-n7043: 1910.13 ps
NAND-n7044: 1849.56 ps
NAND-n7045: 1849.56 ps
NAND-n7046: 1930.63 ps
AND-n7047: 1849.31 ps
AND-n7048: 1839.01 ps
NAND-n7049: 1879.07 ps
AND-n7050: 1847.57 ps
AND-n7051: 1847.57 ps
NAND-n7052: 1899.58 ps
AND-n7053: 1817.14 ps
AND-n7054: 1858.41 ps
NAND-n7055: 1900.62 ps
NAND-n7056: 1915.52 ps
AND-n7057: 1791.31 ps
AND-n7058: 1826.23 ps
NAND-n7059: 1869.56 ps
NAND-n7060: 1884.47 ps
AND-n7061: 1759.14 ps
AND-n7062: 1812.28 ps
NAND-n7063: 1857.75 ps
NAND-n7064: 1872.65 ps
AND-n7065: 1745.18 ps
AND-n7066: 1780.10 ps
NAND-n7067: 1826.70 ps
NAND-n7068: 1841.61 ps
AND-n7069: 1713.01 ps
AND-n7070: 1766.15 ps
NAND-n7071: 1814.89 ps
NAND-n7072: 1829.79 ps
AND-n7073: 1699.05 ps
AND-n7074: 1733.97 ps
NAND-n7075: 1783.83 ps
NAND-n7076: 1798.74 ps
AND-n7077: 1666.88 ps
AND-n7078: 1720.02 ps
NAND-n7079: 1772.03 ps
NAND-n7080: 1786.93 ps
AND-n7081: 1652.92 ps
AND-n7082: 1687.84 ps
NAND-n7083: 1740.97 ps
NAND-n7084: 1755.88 ps
AND-n7085: 1620.75 ps
AND-n7086: 1673.89 ps
NAND-n7087: 1729.16 ps
NAND-n7088: 1744.06 ps
AND-n7089: 1606.79 ps
AND-n7090: 1641.71 ps
NAND-n7091: 1698.11 ps
NAND-n7092: 1713.01 ps
AND-n7093: 1574.62 ps
AND-n7094: 1627.76 ps
NAND-n7095: 1686.30 ps
NAND-n7096: 1701.20 ps
AND-n7097: 1560.66 ps
AND-n7098: 1595.58 ps
NAND-n7099: 1655.24 ps
NAND-n7100: 1670.15 ps
AND-n7101: 1528.49 ps
AND-n7102: 1581.63 ps
NAND-n7103: 1643.44 ps
NAND-n7104: 1658.34 ps
AND-n7105: 1514.53 ps
AND-n7106: 1549.45 ps
NAND-n7107: 1612.38 ps
NAND-n7108: 1627.29 ps
AND-n7109: 1482.36 ps
AND-n7110: 1535.50 ps
NAND-n7111: 1600.57 ps
NAND-n7112: 1600.57 ps
AND-n7113: 1468.40 ps
AND-n7114: 1503.32 ps
NAND-n7115: 1569.52 ps
NAND-n7116: 1569.52 ps
AND-n7117: 1436.23 ps
AND-n7118: 1489.37 ps
NAND-n7119: 1557.71 ps
NAND-n7120: 1557.71 ps
AND-n7121: 1422.27 ps
AND-n7122: 1457.19 ps
NAND-n7123: 1526.65 ps
NAND-n7124: 1526.65 ps
AND-n7125: 1390.10 ps
AND-n7126: 1443.24 ps
NAND-n7127: 1514.85 ps
NAND-n7128: 1529.75 ps
AND-n7129: 1376.14 ps
AND-n7130: 1411.06 ps
NAND-n7131: 1483.79 ps
NAND-n7132: 1498.70 ps
AND-n7133: 1343.97 ps
AND-n7134: 1397.11 ps
NAND-n7135: 1471.98 ps
NAND-n7136: 1486.88 ps
AND-n7137: 1330.01 ps
AND-n7138: 1364.93 ps
NAND-n7139: 1440.93 ps
NAND-n7140: 1455.83 ps
AND-n7141: 1297.84 ps
AND-n7142: 1337.85 ps
NAND-n7143: 1415.99 ps
NAND-n7144: 1415.99 ps
AND-n7145: 1255.85 ps
AND-n7146: 1319.08 ps
NAND-n7147: 1398.06 ps
NAND-n7148: 1412.97 ps
AND-n7149: 1251.99 ps
AND-n7150: 1271.00 ps
NAND-n7151: 1378.94 ps
NAND-n7152: 1378.94 ps
AND-n7153: 1253.25 ps
NAND-n7154: 1283.65 ps
NAND-n7155: 1375.82 ps
NAND-n7156: 1375.82 ps
NAND-n7157: 1216.56 ps
OR-n7158: 2051.07 ps
NOT-n7159: 1407.27 ps
NAND-n7160: 1909.08 ps
NAND-n7161: 1909.08 ps
NOT-n7162: 1136.29 ps
NAND-n7163: 1464.79 ps
NAND-n7164: 1413.59 ps
NAND-n7165: 1464.79 ps
NAND-n7166: 1413.59 ps
NAND-n7167: 1413.59 ps
NAND-n7168: 1450.84 ps
NOT-n7169: 1124.54 ps
NAND-n7170: 1519.66 ps
NAND-n7171: 1627.84 ps
NOT-n7172: 1354.28 ps
