Circuit delay: 839.32 ps

Gate slacks:
AND-n4129: 359.51 ps
AND-n4131: 332.92 ps
AND-n4132: 355.65 ps
AND-n4134: 329.07 ps
AND-n4135: 351.79 ps
AND-n4137: 325.18 ps
AND-n4138: 347.91 ps
AND-n4140: 350.30 ps
AND-n4141: 373.02 ps
AND-n4143: 346.31 ps
AND-n4144: 369.03 ps
AND-n4146: 342.47 ps
AND-n4147: 365.19 ps
AND-n4149: 338.63 ps
AND-n4150: 361.35 ps
OR-n4151: 357.24 ps
OR-n4154: 336.78 ps
OR-n4157: 332.92 ps
OR-n4160: 329.07 ps
OR-n4163: 325.18 ps
OR-n4166: 350.30 ps
OR-n4169: 346.31 ps
OR-n4172: 342.47 ps
OR-n4175: 338.63 ps
NAND-n4178: 416.72 ps
NAND-n4179: 427.88 ps
NAND-n4180: 416.72 ps
NOT-n4184: 416.72 ps
NAND-n4187: 416.72 ps
NAND-n4188: 416.72 ps
NAND-n4189: 416.72 ps
NOT-n4193: 416.72 ps
NAND-n4196: 412.80 ps
NAND-n4197: 401.63 ps
NAND-n4198: 401.63 ps
NAND-n4201: 450.09 ps
NAND-n4202: 461.25 ps
NAND-n4203: 450.09 ps
NOT-n4207: 450.09 ps
NAND-n4210: 446.80 ps
NAND-n4211: 446.80 ps
NAND-n4212: 446.80 ps
NOT-n4216: 446.80 ps
NAND-n4219: 401.63 ps
NAND-n4220: 412.80 ps
NAND-n4221: 401.63 ps
NAND-n4224: 430.71 ps
NAND-n4225: 441.88 ps
NAND-n4226: 430.71 ps
NOT-n4230: 430.71 ps
NAND-n4233: 430.71 ps
NAND-n4234: 430.71 ps
NAND-n4235: 430.71 ps
NOT-n4239: 430.71 ps
NAND-n4242: 410.83 ps
NAND-n4243: 415.63 ps
NAND-n4244: 410.83 ps
BUFF-n4247: 401.63 ps
NOT-n4250: 401.63 ps
BUFF-n4251: 401.63 ps
NOT-n4254: 401.63 ps
BUFF-n4255: 401.63 ps
NOT-n4258: 401.63 ps
BUFF-n4259: 401.63 ps
NOT-n4262: 401.63 ps
BUFF-n4263: 410.83 ps
NOT-n4266: 410.83 ps
BUFF-n4267: 410.83 ps
NOT-n4270: 410.83 ps
AND-n4271: 401.63 ps
AND-n4272: 410.61 ps
NOR-n4273: 401.63 ps
AND-n4274: 401.63 ps
AND-n4275: 410.61 ps
NOR-n4276: 401.63 ps
AND-n4277: 401.63 ps
AND-n4278: 410.61 ps
NOR-n4279: 401.63 ps
AND-n4280: 401.63 ps
AND-n4281: 410.61 ps
NOR-n4282: 401.63 ps
AND-n4283: 410.83 ps
AND-n4284: 419.81 ps
NOR-n4285: 410.83 ps
AND-n4286: 410.83 ps
AND-n4287: 419.81 ps
NOR-n4288: 410.83 ps
NAND-n4289: 350.50 ps
NAND-n4290: 356.85 ps
NAND-n4291: 350.50 ps
AND-n4297: 457.92 ps
NAND-n4298: 354.34 ps
NAND-n4299: 360.69 ps
NAND-n4300: 354.34 ps
AND-n4305: 431.06 ps
NAND-n4306: 358.18 ps
NAND-n4307: 364.53 ps
NAND-n4308: 358.18 ps
AND-n4312: 431.06 ps
AND-n4314: 398.55 ps
NAND-n4315: 325.18 ps
NAND-n4316: 331.53 ps
NAND-n4317: 325.18 ps
AND-n4324: 436.45 ps
NAND-n4325: 329.07 ps
NAND-n4326: 340.24 ps
NAND-n4327: 329.07 ps
AND-n4333: 409.59 ps
NAND-n4334: 332.92 ps
NAND-n4335: 344.09 ps
NAND-n4336: 332.92 ps
AND-n4341: 409.59 ps
NAND-n4342: 336.78 ps
NAND-n4343: 347.95 ps
NAND-n4344: 336.78 ps
AND-n4348: 377.03 ps
AND-n4349: 385.96 ps
NAND-n4350: 362.17 ps
NAND-n4351: 368.52 ps
NAND-n4352: 362.17 ps
NAND-n4353: 389.22 ps
NAND-n4354: 378.02 ps
NAND-n4355: 378.02 ps
AND-n4356: 350.50 ps
NOT-n4360: 419.37 ps
AND-n4361: 385.35 ps
AND-n4362: 385.35 ps
AND-n4363: 350.58 ps
OR-n4364: 350.58 ps
NOT-n4368: 376.51 ps
AND-n4369: 353.54 ps
AND-n4372: 360.82 ps
AND-n4373: 360.82 ps
AND-n4374: 325.18 ps
AND-n4375: 325.18 ps
OR-n4376: 325.18 ps
NOT-n4379: 350.77 ps
NAND-n4380: 391.92 ps
NAND-n4381: 376.51 ps
AND-n4382: 350.77 ps
NOT-n4385: 350.77 ps
AND-n4386: 350.50 ps
AND-n4387: 325.18 ps
OR-n4388: 325.18 ps
AND-n4389: 83.93 ps
INP-n4393: 540.73 ps
INP-n4394: 263.23 ps
NOT-n4396: 263.23 ps
INP-n4400: 251.88 ps
NOT-n4402: 251.88 ps
INP-n4405: 243.38 ps
NOT-n4407: 243.38 ps
INP-n4410: 259.14 ps
NOT-n4412: 259.14 ps
INP-n4415: 369.22 ps
NOT-n4417: 369.22 ps
INP-n4420: 348.27 ps
NOT-n4422: 348.27 ps
INP-n4427: 322.15 ps
NOT-n4429: 322.15 ps
INP-n4432: 357.70 ps
NOT-n4434: 357.70 ps
INP-n4437: 399.34 ps
NOT-n4439: 399.34 ps
AND-n4442: 776.38 ps
AND-n4443: 388.93 ps
BUFF-n4444: 329.07 ps
NOT-n4451: 329.07 ps
BUFF-n4457: 325.18 ps
NOT-n4464: 325.18 ps
AND-n4470: 435.47 ps
AND-n4471: 458.19 ps
AND-n4472: 435.47 ps
AND-n4473: 458.19 ps
AND-n4474: 336.78 ps
AND-n4475: 359.51 ps
AND-n4476: 332.92 ps
AND-n4477: 355.65 ps
AND-n4478: 329.07 ps
AND-n4479: 351.79 ps
AND-n4480: 325.18 ps
AND-n4481: 347.91 ps
AND-n4482: 362.17 ps
AND-n4483: 384.89 ps
AND-n4484: 358.18 ps
AND-n4485: 380.90 ps
AND-n4486: 354.34 ps
AND-n4487: 377.06 ps
AND-n4488: 350.50 ps
AND-n4489: 373.23 ps
OR-n4490: 336.78 ps
OR-n4493: 332.92 ps
OR-n4496: 329.07 ps
OR-n4499: 325.18 ps
OR-n4502: 362.17 ps
OR-n4505: 358.18 ps
OR-n4508: 354.34 ps
OR-n4511: 350.50 ps
AND-n4514: 776.38 ps
NAND-n4515: 415.63 ps
NAND-n4516: 426.86 ps
NAND-n4517: 415.63 ps
NAND-n4518: 395.28 ps
NAND-n4519: 406.52 ps
NAND-n4520: 395.28 ps
NAND-n4521: 395.28 ps
NAND-n4522: 406.52 ps
NAND-n4523: 395.28 ps
AND-n4524: 395.28 ps
AND-n4525: 442.97 ps
INP-n4526: 602.43 ps
INP-n4528: 410.44 ps
NAND-n4529: 430.71 ps
NAND-n4530: 441.88 ps
NAND-n4531: 430.71 ps
NOT-n4535: 430.71 ps
NAND-n4538: 430.71 ps
NAND-n4539: 430.71 ps
NAND-n4540: 430.71 ps
NOT-n4544: 430.71 ps
NAND-n4547: 415.63 ps
NAND-n4548: 415.63 ps
NAND-n4549: 415.63 ps
NAND-n4552: 435.47 ps
NAND-n4553: 435.47 ps
NAND-n4554: 435.47 ps
NOT-n4558: 435.47 ps
NAND-n4561: 410.36 ps
NAND-n4562: 410.36 ps
NAND-n4563: 410.36 ps
NOT-n4567: 410.36 ps
NAND-n4570: 395.28 ps
NAND-n4571: 395.28 ps
NAND-n4572: 395.28 ps
NAND-n4575: 410.36 ps
NAND-n4576: 421.53 ps
NAND-n4577: 410.36 ps
NOT-n4581: 410.36 ps
NAND-n4584: 410.36 ps
NAND-n4585: 410.36 ps
NAND-n4586: 410.36 ps
NOT-n4590: 410.36 ps
NAND-n4593: 395.28 ps
NAND-n4594: 395.28 ps
NAND-n4595: 395.28 ps
BUFF-n4598: 415.63 ps
NOT-n4601: 415.63 ps
BUFF-n4602: 415.63 ps
NOT-n4605: 415.63 ps
BUFF-n4606: 395.28 ps
NOT-n4609: 395.28 ps
BUFF-n4610: 395.28 ps
NOT-n4613: 395.28 ps
BUFF-n4614: 395.28 ps
NOT-n4617: 395.28 ps
BUFF-n4618: 395.28 ps
NOT-n4621: 395.28 ps
AND-n4622: 415.63 ps
AND-n4623: 424.61 ps
NOR-n4624: 415.63 ps
AND-n4625: 415.63 ps
AND-n4626: 424.61 ps
NOR-n4627: 415.63 ps
AND-n4628: 395.28 ps
AND-n4629: 404.26 ps
NOR-n4630: 395.28 ps
AND-n4631: 395.28 ps
AND-n4632: 404.26 ps
NOR-n4633: 395.28 ps
AND-n4634: 395.28 ps
AND-n4635: 404.26 ps
NOR-n4636: 395.28 ps
AND-n4637: 395.28 ps
AND-n4638: 404.26 ps
NOR-n4639: 395.28 ps
BUFF-n4640: 367.53 ps
NOT-n4647: 367.53 ps
BUFF-n4653: 360.13 ps
NOT-n4660: 360.13 ps
AND-n4666: 455.55 ps
AND-n4667: 478.27 ps
AND-n4668: 379.25 ps
AND-n4669: 401.98 ps
AND-n4670: 375.25 ps
AND-n4671: 397.97 ps
AND-n4672: 371.39 ps
AND-n4673: 394.11 ps
AND-n4674: 367.53 ps
AND-n4675: 390.26 ps
AND-n4676: 363.64 ps
AND-n4677: 386.37 ps
AND-n4678: 371.83 ps
AND-n4679: 394.56 ps
AND-n4680: 367.83 ps
AND-n4681: 390.56 ps
AND-n4682: 363.98 ps
AND-n4683: 386.71 ps
AND-n4684: 360.13 ps
AND-n4685: 382.86 ps
OR-n4686: 379.25 ps
OR-n4689: 375.25 ps
OR-n4692: 371.39 ps
OR-n4695: 367.53 ps
OR-n4698: 363.64 ps
OR-n4701: 371.83 ps
OR-n4704: 367.83 ps
OR-n4707: 363.98 ps
OR-n4710: 360.13 ps
BUFF-n4713: 354.65 ps
BUFF-n4716: 609.73 ps
NOT-n4719: 354.65 ps
NOT-n4720: 609.73 ps
OR-n4721: 259.14 ps
BUFF-n4724: 609.31 ps
NOT-n4727: 259.14 ps
NOT-n4728: 609.31 ps
OR-n4729: 259.14 ps
BUFF-n4732: 606.25 ps
NOT-n4735: 259.14 ps
NOT-n4736: 606.25 ps
OR-n4737: 326.71 ps
BUFF-n4740: 604.58 ps
NOT-n4743: 326.71 ps
NOT-n4744: 604.58 ps
OR-n4745: 326.71 ps
BUFF-n4748: 607.25 ps
NOT-n4751: 326.71 ps
NOT-n4752: 607.25 ps
BUFF-n4753: 319.29 ps
BUFF-n4756: 604.63 ps
NOT-n4759: 319.29 ps
NOT-n4760: 604.63 ps
OR-n4761: 217.05 ps
BUFF-n4764: 615.44 ps
NOT-n4767: 217.05 ps
NOT-n4768: 615.44 ps
OR-n4769: 217.05 ps
BUFF-n4772: 601.11 ps
NOT-n4775: 217.05 ps
NOT-n4776: 601.11 ps
OR-n4777: 290.02 ps
BUFF-n4780: 599.44 ps
NOT-n4783: 290.02 ps
NOT-n4784: 599.44 ps
OR-n4785: 290.02 ps
BUFF-n4788: 602.11 ps
NOT-n4791: 290.02 ps
NOT-n4792: 602.11 ps
BUFF-n4793: 344.30 ps
BUFF-n4796: 589.38 ps
NOT-n4799: 344.30 ps
NOT-n4800: 589.38 ps
OR-n4801: 248.79 ps
BUFF-n4804: 594.01 ps
NOT-n4807: 248.79 ps
NOT-n4808: 594.01 ps
OR-n4809: 248.79 ps
BUFF-n4812: 585.90 ps
NOT-n4815: 248.79 ps
NOT-n4816: 585.90 ps
OR-n4817: 316.36 ps
BUFF-n4820: 584.23 ps
NOT-n4823: 316.36 ps
NOT-n4824: 584.23 ps
OR-n4825: 316.36 ps
BUFF-n4828: 586.90 ps
NOT-n4831: 316.36 ps
NOT-n4832: 586.90 ps
BUFF-n4833: 847.04 ps
BUFF-n4836: 561.51 ps
NOT-n4839: 847.04 ps
NOT-n4840: 561.51 ps
OR-n4841: 465.55 ps
BUFF-n4844: 594.01 ps
NOT-n4847: 465.55 ps
NOT-n4848: 594.01 ps
OR-n4849: 465.55 ps
BUFF-n4852: 585.90 ps
NOT-n4855: 465.55 ps
NOT-n4856: 585.90 ps
OR-n4857: 533.55 ps
BUFF-n4860: 584.23 ps
NOT-n4863: 533.55 ps
NOT-n4864: 584.23 ps
OR-n4865: 533.55 ps
BUFF-n4868: 586.90 ps
NOT-n4871: 533.55 ps
NOT-n4872: 586.90 ps
BUFF-n4873: 412.69 ps
BUFF-n4876: 383.16 ps
NOT-n4879: 412.69 ps
NOT-n4880: 383.16 ps
BUFF-n4881: 487.98 ps
BUFF-n4884: 357.64 ps
NOT-n4887: 487.98 ps
NOT-n4888: 357.64 ps
BUFF-n4889: 259.14 ps
BUFF-n4892: 122.58 ps
NOT-n4895: 259.14 ps
NOT-n4896: 122.58 ps
BUFF-n4897: 221.23 ps
BUFF-n4900: 106.81 ps
NOT-n4903: 221.23 ps
NOT-n4904: 106.81 ps
BUFF-n4905: 251.88 ps
BUFF-n4908: 115.32 ps
NOT-n4911: 251.88 ps
NOT-n4912: 115.32 ps
BUFF-n4913: 410.44 ps
BUFF-n4916: 420.02 ps
NOT-n4919: 410.44 ps
NOT-n4920: 420.02 ps
BUFF-n4921: 263.22 ps
BUFF-n4924: 126.80 ps
NOT-n4927: 263.22 ps
NOT-n4928: 126.80 ps
NOR-n4929: 501.89 ps
OR-n4932: 383.16 ps
NOT-n4935: 501.89 ps
NOT-n4936: 383.16 ps
NAND-n4937: 394.33 ps
NAND-n4938: 383.16 ps
NAND-n4939: 383.16 ps
OR-n4942: 453.00 ps
NOT-n4945: 383.16 ps
NOT-n4946: 453.00 ps
NAND-n4947: 383.16 ps
NAND-n4948: 394.35 ps
NAND-n4949: 383.16 ps
BUFF-n4952: 527.98 ps
NOT-n4955: 383.16 ps
NOT-n4956: 527.98 ps
NAND-n4957: 383.16 ps
NAND-n4958: 394.35 ps
NAND-n4959: 383.16 ps
BUFF-n4962: 571.39 ps
NOT-n4965: 383.16 ps
NOT-n4966: 571.39 ps
NAND-n4967: 383.16 ps
NAND-n4968: 394.35 ps
BUFF-n4970: 473.40 ps
NOT-n4973: 393.37 ps
NOT-n4976: 473.40 ps
NOT-n4977: 393.37 ps
NAND-n4978: 404.54 ps
NAND-n4979: 393.37 ps
NAND-n4980: 393.37 ps
NOR-n4983: 439.29 ps
NOT-n4986: 393.37 ps
NOT-n4987: 439.29 ps
NAND-n4988: 393.37 ps
NAND-n4989: 404.56 ps
NAND-n4990: 393.37 ps
BUFF-n4993: 527.98 ps
NOT-n4996: 393.37 ps
NOT-n4997: 527.98 ps
NAND-n4998: 393.37 ps
NAND-n4999: 404.56 ps
NAND-n5000: 393.37 ps
BUFF-n5003: 571.39 ps
NOT-n5006: 393.37 ps
NOT-n5007: 571.39 ps
NAND-n5008: 393.37 ps
NAND-n5009: 404.56 ps
NOR-n5011: 252.35 ps
OR-n5014: 106.81 ps
NOT-n5017: 252.35 ps
NOT-n5018: 106.81 ps
NAND-n5019: 117.99 ps
NAND-n5020: 106.81 ps
NAND-n5021: 106.81 ps
OR-n5024: 166.49 ps
NOT-n5027: 106.81 ps
NOT-n5028: 166.49 ps
NAND-n5029: 106.81 ps
NAND-n5030: 118.00 ps
NAND-n5031: 106.81 ps
OR-n5034: 153.82 ps
NOT-n5037: 106.81 ps
NOT-n5038: 153.82 ps
NAND-n5039: 106.81 ps
NAND-n5040: 118.00 ps
NAND-n5041: 106.81 ps
BUFF-n5044: 321.25 ps
NOT-n5047: 106.81 ps
NOT-n5048: 321.25 ps
NAND-n5049: 106.81 ps
NAND-n5050: 118.00 ps
NAND-n5051: 106.81 ps
BUFF-n5054: 355.66 ps
NOT-n5057: 106.81 ps
NOT-n5058: 355.66 ps
NAND-n5059: 106.81 ps
NAND-n5060: 118.00 ps
NAND-n5061: 106.81 ps
BUFF-n5064: 420.18 ps
NOT-n5067: 106.81 ps
NOT-n5068: 420.18 ps
NAND-n5069: 106.81 ps
NAND-n5070: 118.00 ps
NAND-n5071: 106.81 ps
BUFF-n5074: 437.53 ps
NOT-n5077: 106.81 ps
NOT-n5078: 437.53 ps
NAND-n5079: 106.81 ps
NAND-n5080: 118.00 ps
NAND-n5081: 106.81 ps
BUFF-n5084: 487.85 ps
NOT-n5087: 106.81 ps
NOT-n5088: 487.85 ps
NAND-n5089: 112.94 ps
NAND-n5090: 124.13 ps
NAND-n5091: 112.94 ps
BUFF-n5094: 476.15 ps
NOT-n5097: 112.94 ps
NOT-n5098: 476.15 ps
BUFF-n5099: 205.94 ps
NOR-n5102: 112.94 ps
NOT-n5105: 205.94 ps
NOT-n5106: 112.94 ps
NAND-n5107: 124.08 ps
NAND-n5108: 112.94 ps
NAND-n5109: 112.94 ps
NOT-n5112: 165.02 ps
NOT-n5115: 112.94 ps
NOT-n5116: 165.02 ps
NAND-n5117: 112.94 ps
NAND-n5118: 124.13 ps
NAND-n5119: 112.94 ps
NOR-n5122: 115.63 ps
NOT-n5125: 112.94 ps
NOT-n5126: 115.63 ps
NAND-n5127: 112.94 ps
NAND-n5128: 115.63 ps
NAND-n5129: 112.94 ps
BUFF-n5132: 309.58 ps
NOT-n5135: 112.94 ps
NOT-n5136: 309.58 ps
NAND-n5137: 112.94 ps
NAND-n5138: 124.13 ps
NAND-n5139: 112.94 ps
BUFF-n5142: 343.99 ps
NOT-n5145: 112.94 ps
NOT-n5146: 343.99 ps
NAND-n5147: 112.94 ps
NAND-n5148: 124.13 ps
NAND-n5149: 112.94 ps
BUFF-n5152: 408.51 ps
NOT-n5155: 112.94 ps
NOT-n5156: 408.51 ps
NAND-n5157: 112.94 ps
NAND-n5158: 124.13 ps
NAND-n5159: 112.94 ps
BUFF-n5162: 425.86 ps
NOT-n5165: 112.94 ps
NOT-n5166: 425.86 ps
OR-n5167: 189.83 ps
OR-n5170: 106.81 ps
NOT-n5173: 189.83 ps
NOT-n5174: 106.81 ps
BUFF-n5175: 626.51 ps
BUFF-n5178: 596.99 ps
NOT-n5181: 626.51 ps
NOT-n5182: 596.99 ps
BUFF-n5183: 588.24 ps
BUFF-n5186: 597.82 ps
NOT-n5189: 588.24 ps
NOT-n5190: 597.82 ps
BUFF-n5191: 581.78 ps
BUFF-n5194: 451.45 ps
NOT-n5197: 581.78 ps
NOT-n5198: 451.45 ps
BUFF-n5199: 571.34 ps
BUFF-n5202: 434.78 ps
NOT-n5205: 571.34 ps
NOT-n5206: 434.78 ps
BUFF-n5207: 545.73 ps
BUFF-n5210: 431.32 ps
NOT-n5213: 545.73 ps
NOT-n5214: 431.32 ps
BUFF-n5215: 571.34 ps
BUFF-n5218: 434.78 ps
NOT-n5221: 571.34 ps
NOT-n5222: 434.78 ps
BUFF-n5223: 582.95 ps
BUFF-n5226: 446.53 ps
NOT-n5229: 582.95 ps
NOT-n5230: 446.53 ps
NOR-n5231: 694.36 ps
BUFF-n5234: 643.54 ps
NOT-n5237: 694.36 ps
NOT-n5238: 643.54 ps
BUFF-n5239: 687.22 ps
BUFF-n5242: 655.21 ps
NOT-n5245: 687.22 ps
NOT-n5246: 655.21 ps
BUFF-n5247: 413.66 ps
NOT-n5250: 442.97 ps
NOT-n5253: 413.66 ps
NOT-n5254: 442.97 ps
BUFF-n5255: 419.23 ps
BUFF-n5258: 419.23 ps
NOT-n5261: 419.23 ps
NOT-n5262: 419.23 ps
BUFF-n5263: 410.36 ps
BUFF-n5266: 404.14 ps
NOT-n5269: 410.36 ps
NOT-n5270: 404.14 ps
AND-n5271: 545.84 ps
AND-n5274: 545.84 ps
NOT-n5277: 545.84 ps
NOT-n5278: 545.84 ps
NAND-n5279: 545.84 ps
NAND-n5280: 545.84 ps
BUFF-n5281: 429.53 ps
NOT-n5284: 439.54 ps
NOT-n5287: 429.53 ps
NOT-n5288: 439.54 ps
BUFF-n5289: 425.82 ps
BUFF-n5292: 425.82 ps
NOT-n5295: 425.82 ps
NOT-n5296: 425.82 ps
BUFF-n5297: 416.96 ps
BUFF-n5300: 410.74 ps
NOT-n5303: 416.96 ps
NOT-n5304: 410.74 ps
AND-n5305: 545.84 ps
AND-n5308: 545.84 ps
NOT-n5311: 545.84 ps
NOT-n5312: 545.84 ps
NAND-n5313: 545.84 ps
NAND-n5314: 545.84 ps
BUFF-n5315: 418.74 ps
OR-n5318: 455.54 ps
NOT-n5321: 418.74 ps
NOT-n5322: 455.54 ps
BUFF-n5323: 424.37 ps
BUFF-n5326: 424.37 ps
NOT-n5329: 424.37 ps
NOT-n5330: 424.37 ps
BUFF-n5331: 404.23 ps
BUFF-n5334: 409.28 ps
NOT-n5337: 404.23 ps
NOT-n5338: 409.28 ps
BUFF-n5339: 463.40 ps
BUFF-n5342: 452.73 ps
NOT-n5345: 463.40 ps
NOT-n5346: 452.73 ps
NAND-n5347: 463.40 ps
NAND-n5348: 452.73 ps
BUFF-n5349: 463.40 ps
BUFF-n5352: 463.40 ps
NOT-n5355: 463.40 ps
NOT-n5356: 463.40 ps
NAND-n5357: 463.40 ps
NAND-n5358: 463.40 ps
NAND-n5359: 463.40 ps
NAND-n5362: 452.73 ps
NOT-n5365: 463.40 ps
NOT-n5366: 452.73 ps
NAND-n5367: 463.40 ps
NAND-n5368: 452.73 ps
NAND-n5369: 404.14 ps
NAND-n5372: 545.84 ps
NOT-n5375: 404.14 ps
NOT-n5376: 545.84 ps
NAND-n5377: 410.74 ps
NAND-n5380: 545.84 ps
NOT-n5383: 410.74 ps
NOT-n5384: 545.84 ps
NAND-n5385: 404.23 ps
NAND-n5388: 452.73 ps
NOT-n5391: 404.23 ps
NOT-n5392: 452.73 ps
BUFF-n5393: 403.93 ps
BUFF-n5396: 264.40 ps
NOT-n5399: 403.93 ps
NOT-n5400: 264.40 ps
BUFF-n5401: 360.75 ps
BUFF-n5404: 221.23 ps
NOT-n5407: 360.75 ps
NOT-n5408: 221.23 ps
BUFF-n5409: 322.15 ps
BUFF-n5412: 185.68 ps
NOT-n5415: 322.15 ps
NOT-n5416: 185.68 ps
BUFF-n5417: 394.87 ps
BUFF-n5420: 255.34 ps
NOT-n5423: 394.87 ps
NOT-n5424: 255.34 ps
BUFF-n5425: 259.14 ps
BUFF-n5428: 127.72 ps
NOT-n5431: 259.14 ps
NOT-n5432: 127.72 ps
BUFF-n5433: 243.38 ps
BUFF-n5436: 111.95 ps
NOT-n5439: 243.38 ps
NOT-n5440: 111.95 ps
BUFF-n5441: 251.88 ps
BUFF-n5444: 120.46 ps
NOT-n5447: 251.88 ps
NOT-n5448: 120.46 ps
BUFF-n5449: 348.27 ps
BUFF-n5452: 211.87 ps
NOT-n5455: 348.27 ps
NOT-n5456: 211.87 ps
BUFF-n5457: 263.23 ps
BUFF-n5460: 131.88 ps
NOT-n5463: 263.23 ps
NOT-n5464: 131.88 ps
NOR-n5465: 302.20 ps
OR-n5468: 185.68 ps
NOT-n5471: 302.20 ps
NOT-n5472: 185.68 ps
NAND-n5473: 196.85 ps
NAND-n5474: 185.68 ps
NAND-n5475: 185.68 ps
OR-n5478: 221.23 ps
NOT-n5481: 185.68 ps
NOT-n5482: 221.23 ps
NAND-n5483: 185.68 ps
NAND-n5484: 196.86 ps
NAND-n5485: 185.68 ps
BUFF-n5488: 329.41 ps
NOT-n5491: 185.68 ps
NOT-n5492: 329.41 ps
NAND-n5493: 185.68 ps
NAND-n5494: 196.87 ps
NAND-n5495: 185.68 ps
BUFF-n5498: 373.90 ps
NOT-n5501: 185.68 ps
NOT-n5502: 373.90 ps
NAND-n5503: 185.68 ps
NAND-n5504: 196.87 ps
NAND-n5505: 185.68 ps
BUFF-n5508: 426.92 ps
NOT-n5511: 185.68 ps
NOT-n5512: 426.92 ps
NAND-n5513: 185.68 ps
NAND-n5514: 196.87 ps
NAND-n5515: 185.68 ps
BUFF-n5518: 461.11 ps
NOT-n5521: 185.68 ps
NOT-n5522: 461.11 ps
BUFF-n5523: 274.50 ps
NOT-n5526: 195.89 ps
NOT-n5529: 274.50 ps
NOT-n5530: 195.89 ps
NAND-n5531: 207.05 ps
NAND-n5532: 195.89 ps
NAND-n5533: 195.89 ps
NOR-n5536: 238.93 ps
NOT-n5539: 195.89 ps
NOT-n5540: 238.93 ps
NAND-n5541: 195.89 ps
NAND-n5542: 207.07 ps
NAND-n5543: 195.89 ps
BUFF-n5546: 329.41 ps
NOT-n5549: 195.89 ps
NOT-n5550: 329.41 ps
NAND-n5551: 195.89 ps
NAND-n5552: 207.07 ps
NAND-n5553: 195.89 ps
BUFF-n5556: 373.90 ps
NOT-n5559: 195.89 ps
NOT-n5560: 373.90 ps
NAND-n5561: 195.89 ps
NAND-n5562: 207.07 ps
NAND-n5563: 195.89 ps
BUFF-n5566: 426.92 ps
NOT-n5569: 195.89 ps
NOT-n5570: 426.92 ps
NAND-n5571: 195.89 ps
NAND-n5572: 207.07 ps
NAND-n5573: 195.89 ps
BUFF-n5576: 461.11 ps
NOT-n5579: 195.89 ps
NOT-n5580: 461.11 ps
NOR-n5581: 257.72 ps
OR-n5584: 111.95 ps
NOT-n5587: 257.72 ps
NOT-n5588: 111.95 ps
NAND-n5589: 123.13 ps
NAND-n5590: 111.95 ps
NAND-n5591: 111.95 ps
OR-n5594: 171.63 ps
NOT-n5597: 111.95 ps
NOT-n5598: 171.63 ps
NAND-n5599: 111.95 ps
NAND-n5600: 123.14 ps
NAND-n5601: 111.95 ps
OR-n5604: 158.96 ps
NOT-n5607: 111.95 ps
NOT-n5608: 158.96 ps
NAND-n5609: 111.95 ps
NAND-n5610: 123.14 ps
NAND-n5611: 111.95 ps
BUFF-n5614: 326.33 ps
NOT-n5617: 111.95 ps
NOT-n5618: 326.33 ps
NAND-n5619: 111.95 ps
NAND-n5620: 123.14 ps
NAND-n5621: 111.95 ps
BUFF-n5624: 360.81 ps
NOT-n5627: 111.95 ps
NOT-n5628: 360.81 ps
NAND-n5629: 111.95 ps
NAND-n5630: 123.14 ps
NAND-n5631: 111.95 ps
BUFF-n5634: 414.05 ps
NOT-n5637: 111.95 ps
NOT-n5638: 414.05 ps
NAND-n5639: 111.95 ps
NAND-n5640: 123.14 ps
NAND-n5641: 111.95 ps
BUFF-n5644: 442.68 ps
NOT-n5647: 111.95 ps
NOT-n5648: 442.68 ps
NAND-n5649: 111.95 ps
NAND-n5650: 123.14 ps
NAND-n5651: 111.95 ps
BUFF-n5654: 493.00 ps
NOT-n5657: 111.95 ps
NOT-n5658: 493.00 ps
NAND-n5659: 118.08 ps
NAND-n5660: 129.27 ps
NAND-n5661: 118.08 ps
BUFF-n5664: 481.30 ps
NOT-n5667: 118.08 ps
NOT-n5668: 481.30 ps
BUFF-n5669: 211.10 ps
NOR-n5672: 118.08 ps
NOT-n5675: 211.10 ps
NOT-n5676: 118.08 ps
NAND-n5677: 129.22 ps
NAND-n5678: 118.08 ps
NAND-n5679: 118.08 ps
NOT-n5682: 170.16 ps
NOT-n5685: 118.08 ps
NOT-n5686: 170.16 ps
NAND-n5687: 118.08 ps
NAND-n5688: 129.27 ps
NAND-n5689: 118.08 ps
NOR-n5692: 120.77 ps
NOT-n5695: 118.08 ps
NOT-n5696: 120.77 ps
NAND-n5697: 118.08 ps
NAND-n5698: 120.77 ps
NAND-n5699: 118.08 ps
BUFF-n5702: 314.66 ps
NOT-n5705: 118.08 ps
NOT-n5706: 314.66 ps
NAND-n5707: 118.08 ps
NAND-n5708: 129.27 ps
NAND-n5709: 118.08 ps
BUFF-n5712: 349.13 ps
NOT-n5715: 118.08 ps
NOT-n5716: 349.13 ps
NAND-n5717: 118.08 ps
NAND-n5718: 129.27 ps
NAND-n5719: 118.08 ps
BUFF-n5722: 402.38 ps
NOT-n5725: 118.08 ps
NOT-n5726: 402.38 ps
NAND-n5727: 118.08 ps
NAND-n5728: 129.27 ps
NAND-n5729: 118.08 ps
BUFF-n5732: 431.01 ps
NOT-n5735: 118.08 ps
NOT-n5736: 431.01 ps
OR-n5737: 185.68 ps
OR-n5740: 111.95 ps
NOT-n5743: 185.68 ps
NOT-n5744: 111.95 ps
BUFF-n5745: 402.39 ps
