Circuit delay: 986.45 ps

Gate slacks:
BUFF-n4239: 584.08 ps
NOT-n4242: 618.82 ps
NOT-n4243: 584.08 ps
OR-n4244: 530.52 ps
BUFF-n4247: 639.56 ps
NOT-n4250: 530.52 ps
NOT-n4251: 639.56 ps
OR-n4252: 530.52 ps
BUFF-n4255: 631.45 ps
NOT-n4258: 530.52 ps
NOT-n4259: 631.45 ps
OR-n4260: 604.28 ps
BUFF-n4263: 629.83 ps
NOT-n4266: 604.28 ps
NOT-n4267: 629.83 ps
OR-n4268: 607.29 ps
BUFF-n4271: 632.50 ps
NOT-n4274: 607.29 ps
NOT-n4275: 632.50 ps
BUFF-n4276: 537.10 ps
BUFF-n4279: 418.66 ps
NOT-n4282: 537.10 ps
NOT-n4283: 418.66 ps
BUFF-n4284: 331.41 ps
BUFF-n4287: 212.96 ps
NOT-n4290: 331.41 ps
NOT-n4291: 212.96 ps
BUFF-n4292: 295.86 ps
BUFF-n4295: 177.42 ps
NOT-n4298: 295.86 ps
NOT-n4299: 177.42 ps
BUFF-n4300: 465.06 ps
BUFF-n4303: 346.61 ps
NOT-n4306: 465.06 ps
NOT-n4307: 346.61 ps
BUFF-n4308: 232.86 ps
BUFF-n4311: 114.41 ps
NOT-n4314: 232.86 ps
NOT-n4315: 114.41 ps
BUFF-n4316: 217.09 ps
BUFF-n4319: 98.64 ps
NOT-n4322: 217.09 ps
NOT-n4323: 98.64 ps
BUFF-n4324: 225.60 ps
BUFF-n4327: 107.15 ps
NOT-n4330: 225.60 ps
NOT-n4331: 107.15 ps
BUFF-n4332: 332.70 ps
BUFF-n4335: 203.62 ps
NOT-n4338: 332.70 ps
NOT-n4339: 203.62 ps
BUFF-n4340: 242.64 ps
BUFF-n4343: 118.57 ps
NOT-n4346: 242.64 ps
NOT-n4347: 118.57 ps
NOR-n4348: 294.21 ps
OR-n4351: 177.42 ps
NOT-n4354: 294.21 ps
NOT-n4355: 177.42 ps
NAND-n4356: 188.58 ps
NAND-n4357: 177.42 ps
NAND-n4358: 177.42 ps
OR-n4361: 212.96 ps
NOT-n4364: 177.42 ps
NOT-n4365: 212.96 ps
NAND-n4366: 177.42 ps
NAND-n4367: 188.60 ps
NAND-n4368: 177.42 ps
BUFF-n4371: 321.16 ps
NOT-n4374: 177.42 ps
NOT-n4375: 321.16 ps
NAND-n4376: 177.42 ps
NAND-n4377: 188.60 ps
NAND-n4378: 177.42 ps
BUFF-n4381: 365.63 ps
NOT-n4384: 177.42 ps
NOT-n4385: 365.63 ps
NAND-n4386: 177.42 ps
NAND-n4387: 188.60 ps
NAND-n4388: 177.42 ps
BUFF-n4391: 418.66 ps
NOT-n4394: 177.42 ps
NOT-n4395: 418.66 ps
NAND-n4396: 177.42 ps
NAND-n4397: 188.60 ps
NAND-n4398: 177.42 ps
BUFF-n4401: 452.85 ps
NOT-n4404: 177.42 ps
NOT-n4405: 452.85 ps
BUFF-n4406: 266.33 ps
NOT-n4409: 187.62 ps
NOT-n4412: 266.33 ps
NOT-n4413: 187.62 ps
NAND-n4414: 198.79 ps
NAND-n4415: 187.62 ps
NAND-n4416: 187.62 ps
NOR-n4419: 230.67 ps
NOT-n4422: 187.62 ps
NOT-n4423: 230.67 ps
NAND-n4424: 187.62 ps
NAND-n4425: 198.81 ps
NAND-n4426: 187.62 ps
BUFF-n4429: 321.16 ps
NOT-n4432: 187.62 ps
NOT-n4433: 321.16 ps
NAND-n4434: 187.62 ps
NAND-n4435: 198.81 ps
NAND-n4436: 187.62 ps
BUFF-n4439: 365.63 ps
NOT-n4442: 187.62 ps
NOT-n4443: 365.63 ps
NAND-n4444: 187.62 ps
NAND-n4445: 198.81 ps
NAND-n4446: 187.62 ps
BUFF-n4449: 418.66 ps
NOT-n4452: 187.62 ps
NOT-n4453: 418.66 ps
NAND-n4454: 187.62 ps
NAND-n4455: 198.81 ps
NAND-n4456: 187.62 ps
BUFF-n4459: 452.85 ps
NOT-n4462: 187.62 ps
NOT-n4463: 452.85 ps
NOR-n4464: 244.41 ps
OR-n4467: 98.64 ps
NOT-n4470: 244.41 ps
NOT-n4471: 98.64 ps
NAND-n4472: 109.82 ps
NAND-n4473: 98.64 ps
NAND-n4474: 98.64 ps
OR-n4477: 158.32 ps
NOT-n4480: 98.64 ps
NOT-n4481: 158.32 ps
NAND-n4482: 98.64 ps
NAND-n4483: 109.83 ps
NAND-n4484: 98.64 ps
OR-n4487: 145.65 ps
NOT-n4490: 98.64 ps
NOT-n4491: 145.65 ps
NAND-n4492: 98.64 ps
NAND-n4493: 109.83 ps
NAND-n4494: 98.64 ps
BUFF-n4497: 313.02 ps
NOT-n4500: 98.64 ps
NOT-n4501: 313.02 ps
NAND-n4502: 98.64 ps
NAND-n4503: 109.83 ps
NAND-n4504: 98.64 ps
BUFF-n4507: 347.50 ps
NOT-n4510: 98.64 ps
NOT-n4511: 347.50 ps
NAND-n4512: 98.64 ps
NAND-n4513: 109.83 ps
NAND-n4514: 98.64 ps
BUFF-n4517: 405.79 ps
NOT-n4520: 98.64 ps
NOT-n4521: 405.79 ps
NAND-n4522: 98.64 ps
NAND-n4523: 109.83 ps
NAND-n4524: 98.64 ps
BUFF-n4527: 429.37 ps
NOT-n4530: 98.64 ps
NOT-n4531: 429.37 ps
NAND-n4532: 98.64 ps
NAND-n4533: 109.83 ps
NAND-n4534: 98.64 ps
BUFF-n4537: 479.69 ps
NOT-n4540: 98.64 ps
NOT-n4541: 479.69 ps
NAND-n4542: 104.78 ps
NAND-n4543: 115.96 ps
NAND-n4544: 104.78 ps
BUFF-n4547: 467.99 ps
NOT-n4550: 104.78 ps
NOT-n4551: 467.99 ps
BUFF-n4552: 197.79 ps
NOR-n4555: 104.78 ps
NOT-n4558: 197.79 ps
NOT-n4559: 104.78 ps
NAND-n4560: 115.91 ps
NAND-n4561: 104.78 ps
NAND-n4562: 104.78 ps
NOT-n4565: 156.85 ps
NOT-n4568: 104.78 ps
NOT-n4569: 156.85 ps
NAND-n4570: 104.78 ps
NAND-n4571: 115.96 ps
NAND-n4572: 104.78 ps
NOR-n4575: 107.47 ps
NOT-n4578: 104.78 ps
NOT-n4579: 107.47 ps
NAND-n4580: 104.78 ps
NAND-n4581: 107.47 ps
NAND-n4582: 104.78 ps
BUFF-n4585: 301.35 ps
NOT-n4588: 104.78 ps
NOT-n4589: 301.35 ps
NAND-n4590: 104.78 ps
NAND-n4591: 115.96 ps
NAND-n4592: 104.78 ps
BUFF-n4595: 335.83 ps
NOT-n4598: 104.78 ps
NOT-n4599: 335.83 ps
NAND-n4600: 104.78 ps
NAND-n4601: 115.96 ps
NAND-n4602: 104.78 ps
BUFF-n4605: 394.12 ps
NOT-n4608: 104.78 ps
NOT-n4609: 394.12 ps
NAND-n4610: 104.78 ps
NAND-n4611: 115.96 ps
NAND-n4612: 104.78 ps
BUFF-n4615: 417.70 ps
NOT-n4618: 104.78 ps
NOT-n4619: 417.70 ps
OR-n4620: 177.42 ps
OR-n4623: 98.64 ps
NOT-n4626: 177.42 ps
NOT-n4627: 98.64 ps
BUFF-n4628: 503.09 ps
BUFF-n4631: 621.54 ps
NOT-n4634: 503.09 ps
NOT-n4635: 621.54 ps
BUFF-n4636: 504.66 ps
BUFF-n4639: 633.74 ps
NOT-n4642: 504.66 ps
NOT-n4643: 633.74 ps
BUFF-n4644: 471.50 ps
BUFF-n4647: 589.95 ps
NOT-n4650: 471.50 ps
NOT-n4651: 589.95 ps
BUFF-n4652: 483.78 ps
BUFF-n4655: 579.50 ps
NOT-n4658: 483.78 ps
NOT-n4659: 579.50 ps
BUFF-n4660: 457.51 ps
BUFF-n4663: 576.05 ps
NOT-n4666: 457.51 ps
NOT-n4667: 576.05 ps
BUFF-n4668: 460.97 ps
BUFF-n4671: 579.50 ps
NOT-n4674: 460.97 ps
NOT-n4675: 579.50 ps
BUFF-n4676: 838.10 ps
BUFF-n4679: 688.50 ps
NOT-n4682: 838.10 ps
NOT-n4683: 688.50 ps
OR-n4684: 503.09 ps
BUFF-n4687: 617.33 ps
NOT-n4690: 503.09 ps
NOT-n4691: 617.33 ps
NOR-n4692: 509.09 ps
BUFF-n4695: 605.35 ps
NOT-n4698: 509.09 ps
NOT-n4699: 605.35 ps
OR-n4700: 555.38 ps
BUFF-n4703: 631.61 ps
NOT-n4706: 555.38 ps
NOT-n4707: 631.61 ps
NOR-n4708: 529.77 ps
BUFF-n4711: 618.71 ps
NOT-n4714: 529.77 ps
NOT-n4715: 618.71 ps
NOR-n4716: 638.11 ps
BUFF-n4719: 572.41 ps
NOT-n4722: 638.11 ps
NOT-n4723: 572.41 ps
BUFF-n4724: 618.82 ps
BUFF-n4727: 584.08 ps
NOT-n4730: 618.82 ps
NOT-n4731: 584.08 ps
OR-n4732: 530.43 ps
BUFF-n4735: 639.56 ps
NOT-n4738: 530.43 ps
NOT-n4739: 639.56 ps
OR-n4740: 530.43 ps
BUFF-n4743: 654.17 ps
NOT-n4746: 530.43 ps
NOT-n4747: 654.17 ps
OR-n4748: 604.18 ps
BUFF-n4751: 629.74 ps
NOT-n4754: 604.18 ps
NOT-n4755: 629.74 ps
OR-n4756: 660.27 ps
BUFF-n4759: 632.68 ps
NOT-n4762: 660.27 ps
NOT-n4763: 632.68 ps
BUFF-n4764: 295.86 ps
BUFF-n4767: 177.42 ps
NOT-n4770: 295.86 ps
NOT-n4771: 177.42 ps
BUFF-n4772: 465.06 ps
BUFF-n4775: 346.61 ps
NOT-n4778: 465.06 ps
NOT-n4779: 346.61 ps
BUFF-n4780: 232.86 ps
BUFF-n4783: 137.13 ps
NOT-n4786: 232.86 ps
NOT-n4787: 137.13 ps
BUFF-n4788: 223.22 ps
BUFF-n4791: 104.68 ps
NOT-n4794: 223.22 ps
NOT-n4795: 104.68 ps
BUFF-n4796: 231.75 ps
BUFF-n4799: 113.22 ps
NOT-n4802: 231.75 ps
NOT-n4803: 113.22 ps
BUFF-n4804: 332.70 ps
BUFF-n4807: 203.62 ps
NOT-n4810: 332.70 ps
NOT-n4811: 203.62 ps
NOR-n4812: 294.21 ps
OR-n4815: 177.42 ps
NOT-n4818: 294.21 ps
NOT-n4819: 177.42 ps
NAND-n4820: 188.58 ps
NAND-n4821: 177.42 ps
NAND-n4822: 177.42 ps
OR-n4825: 215.86 ps
NOT-n4828: 177.42 ps
NOT-n4829: 215.86 ps
NAND-n4830: 177.42 ps
NAND-n4831: 188.60 ps
NAND-n4832: 177.42 ps
BUFF-n4835: 321.16 ps
NOT-n4838: 177.42 ps
NOT-n4839: 321.16 ps
NAND-n4840: 177.42 ps
NAND-n4841: 188.60 ps
NAND-n4842: 177.42 ps
BUFF-n4845: 365.63 ps
NOT-n4848: 177.42 ps
NOT-n4849: 365.63 ps
NAND-n4850: 177.42 ps
NAND-n4851: 188.60 ps
NAND-n4852: 177.42 ps
BUFF-n4855: 463.00 ps
NOT-n4858: 177.42 ps
NOT-n4859: 463.00 ps
NAND-n4860: 177.42 ps
NAND-n4861: 188.60 ps
NAND-n4862: 177.42 ps
BUFF-n4865: 500.62 ps
NOT-n4868: 177.42 ps
NOT-n4869: 500.62 ps
BUFF-n4870: 266.33 ps
NOT-n4873: 187.62 ps
NOT-n4876: 266.33 ps
NOT-n4877: 187.62 ps
NAND-n4878: 198.79 ps
NAND-n4879: 187.62 ps
NAND-n4880: 187.62 ps
NOR-n4883: 233.54 ps
NOT-n4886: 187.62 ps
NOT-n4887: 233.54 ps
NAND-n4888: 187.62 ps
NAND-n4889: 198.81 ps
NAND-n4890: 187.62 ps
BUFF-n4893: 321.16 ps
NOT-n4896: 187.62 ps
NOT-n4897: 321.16 ps
NAND-n4898: 187.62 ps
NAND-n4899: 198.81 ps
NAND-n4900: 187.62 ps
BUFF-n4903: 365.63 ps
NOT-n4906: 187.62 ps
NOT-n4907: 365.63 ps
NAND-n4908: 187.62 ps
NAND-n4909: 198.81 ps
NAND-n4910: 187.62 ps
BUFF-n4913: 463.00 ps
NOT-n4916: 187.62 ps
NOT-n4917: 463.00 ps
NAND-n4918: 187.62 ps
NAND-n4919: 198.81 ps
NAND-n4920: 187.62 ps
BUFF-n4923: 500.62 ps
NOT-n4926: 187.62 ps
NOT-n4927: 500.62 ps
OR-n4928: 143.49 ps
OR-n4931: 157.30 ps
NOT-n4934: 143.49 ps
NOT-n4935: 157.30 ps
NAND-n4936: 143.49 ps
NAND-n4937: 154.67 ps
NAND-n4938: 143.49 ps
OR-n4941: 145.74 ps
NOT-n4944: 143.49 ps
NOT-n4945: 145.74 ps
NAND-n4946: 143.49 ps
NAND-n4947: 145.74 ps
NAND-n4948: 143.49 ps
BUFF-n4951: 366.28 ps
NOT-n4954: 143.49 ps
NOT-n4955: 366.28 ps
NAND-n4956: 143.49 ps
NAND-n4957: 154.68 ps
NAND-n4958: 143.49 ps
BUFF-n4961: 347.40 ps
NOT-n4964: 143.49 ps
NOT-n4965: 347.40 ps
NAND-n4966: 143.49 ps
NAND-n4967: 154.68 ps
NAND-n4968: 143.49 ps
BUFF-n4971: 405.79 ps
NOT-n4974: 143.49 ps
NOT-n4975: 405.79 ps
NAND-n4976: 143.49 ps
NAND-n4977: 154.68 ps
NAND-n4978: 143.49 ps
BUFF-n4981: 429.28 ps
NOT-n4984: 143.49 ps
NOT-n4985: 429.28 ps
NAND-n4986: 143.49 ps
NAND-n4987: 154.68 ps
NAND-n4988: 143.49 ps
BUFF-n4991: 502.41 ps
NOT-n4994: 143.49 ps
NOT-n4995: 502.41 ps
NAND-n4996: 104.68 ps
NAND-n4997: 115.87 ps
NAND-n4998: 104.68 ps
BUFF-n5001: 490.71 ps
NOT-n5004: 104.68 ps
NOT-n5005: 490.71 ps
BUFF-n5006: 207.68 ps
NOR-n5009: 104.68 ps
NOT-n5012: 207.68 ps
NOT-n5013: 104.68 ps
NAND-n5014: 115.82 ps
NAND-n5015: 104.68 ps
NAND-n5016: 104.68 ps
NOT-n5019: 156.76 ps
NOT-n5022: 104.68 ps
NOT-n5023: 156.76 ps
NAND-n5024: 104.68 ps
NAND-n5025: 115.87 ps
NAND-n5026: 104.68 ps
NOR-n5029: 107.37 ps
NOT-n5032: 104.68 ps
NOT-n5033: 107.37 ps
NAND-n5034: 104.68 ps
NAND-n5035: 107.37 ps
NAND-n5036: 104.68 ps
BUFF-n5039: 354.61 ps
NOT-n5042: 104.68 ps
NOT-n5043: 354.61 ps
NAND-n5044: 104.68 ps
NAND-n5045: 115.87 ps
NAND-n5046: 104.68 ps
BUFF-n5049: 335.73 ps
NOT-n5052: 104.68 ps
NOT-n5053: 335.73 ps
NAND-n5054: 104.68 ps
NAND-n5055: 115.87 ps
NAND-n5056: 104.68 ps
BUFF-n5059: 394.12 ps
NOT-n5062: 104.68 ps
NOT-n5063: 394.12 ps
NAND-n5064: 104.68 ps
NAND-n5065: 115.87 ps
NAND-n5066: 104.68 ps
BUFF-n5069: 417.60 ps
NOT-n5072: 104.68 ps
NOT-n5073: 417.60 ps
OR-n5074: 177.42 ps
OR-n5077: 104.68 ps
NOT-n5080: 177.42 ps
NOT-n5081: 104.68 ps
BUFF-n5082: 775.44 ps
BUFF-n5085: 775.44 ps
NOT-n5088: 775.44 ps
NOT-n5089: 775.44 ps
BUFF-n5090: 775.44 ps
BUFF-n5093: 775.44 ps
NOT-n5096: 775.44 ps
NOT-n5097: 775.44 ps
BUFF-n5098: 819.49 ps
BUFF-n5101: 819.49 ps
NOT-n5104: 819.49 ps
NOT-n5105: 819.49 ps
NAND-n5106: 819.49 ps
NAND-n5107: 819.49 ps
BUFF-n5108: 819.49 ps
BUFF-n5111: 819.49 ps
NOT-n5114: 819.49 ps
NOT-n5115: 819.49 ps
NAND-n5116: 819.49 ps
NAND-n5117: 819.49 ps
BUFF-n5118: 656.64 ps
BUFF-n5121: 656.64 ps
NOT-n5124: 656.64 ps
NOT-n5125: 656.64 ps
OR-n5126: 687.81 ps
BUFF-n5129: 651.45 ps
NOT-n5132: 687.81 ps
NOT-n5133: 651.45 ps
BUFF-n5134: 641.65 ps
BUFF-n5137: 664.10 ps
NOT-n5140: 641.65 ps
NOT-n5141: 664.10 ps
BUFF-n5142: 700.78 ps
BUFF-n5145: 690.13 ps
NOT-n5148: 700.78 ps
NOT-n5149: 690.13 ps
NAND-n5150: 700.78 ps
NAND-n5151: 690.13 ps
BUFF-n5152: 692.89 ps
BUFF-n5155: 695.59 ps
NOT-n5158: 692.89 ps
NOT-n5159: 695.59 ps
NAND-n5160: 692.89 ps
NAND-n5161: 695.59 ps
BUFF-n5162: 646.08 ps
BUFF-n5165: 656.73 ps
NOT-n5168: 646.08 ps
NOT-n5169: 656.73 ps
BUFF-n5170: 656.73 ps
BUFF-n5173: 656.73 ps
NOT-n5176: 656.73 ps
NOT-n5177: 656.73 ps
OR-n5178: 672.83 ps
BUFF-n5181: 641.65 ps
NOT-n5184: 672.83 ps
NOT-n5185: 641.65 ps
BUFF-n5186: 700.78 ps
BUFF-n5189: 695.15 ps
NOT-n5192: 700.78 ps
NOT-n5193: 695.15 ps
NAND-n5194: 700.78 ps
NAND-n5195: 695.15 ps
BUFF-n5196: 700.78 ps
BUFF-n5199: 700.78 ps
NOT-n5202: 700.78 ps
NOT-n5203: 700.78 ps
NAND-n5204: 700.78 ps
NAND-n5205: 700.78 ps
NAND-n5206: 819.49 ps
NAND-n5209: 819.49 ps
NOT-n5212: 819.49 ps
NOT-n5213: 819.49 ps
NAND-n5214: 819.49 ps
NAND-n5215: 819.49 ps
NAND-n5216: 692.89 ps
NAND-n5219: 690.13 ps
NOT-n5222: 692.89 ps
NOT-n5223: 690.13 ps
NAND-n5224: 692.89 ps
NAND-n5225: 690.13 ps
NAND-n5226: 700.78 ps
NAND-n5229: 695.15 ps
NOT-n5232: 700.78 ps
NOT-n5233: 695.15 ps
NAND-n5234: 700.78 ps
NAND-n5235: 695.15 ps
NAND-n5236: 775.44 ps
NAND-n5239: 819.49 ps
NOT-n5242: 775.44 ps
NOT-n5243: 819.49 ps
NAND-n5244: 641.65 ps
NAND-n5247: 690.13 ps
NOT-n5250: 641.65 ps
NOT-n5251: 690.13 ps
NAND-n5252: 641.65 ps
NAND-n5255: 695.15 ps
NOT-n5258: 641.65 ps
NOT-n5259: 695.15 ps
AND-n5260: 546.35 ps
AND-n5263: 546.35 ps
NOT-n5266: 546.35 ps
NOT-n5267: 546.35 ps
AND-n5268: 531.26 ps
AND-n5271: 531.26 ps
NOT-n5274: 531.26 ps
NOT-n5275: 531.26 ps
AND-n5276: 590.05 ps
AND-n5279: 590.05 ps
NOT-n5282: 590.05 ps
NOT-n5283: 590.05 ps
NAND-n5284: 590.05 ps
NAND-n5285: 590.05 ps
BUFF-n5286: 549.80 ps
AND-n5289: 590.14 ps
NOT-n5292: 549.80 ps
NOT-n5293: 590.14 ps
NAND-n5294: 549.80 ps
NAND-n5295: 560.97 ps
AND-n5296: 546.35 ps
AND-n5299: 546.35 ps
NOT-n5302: 546.35 ps
NOT-n5303: 546.35 ps
AND-n5304: 531.26 ps
AND-n5307: 549.67 ps
NOT-n5310: 531.26 ps
NOT-n5311: 549.67 ps
AND-n5312: 590.39 ps
AND-n5315: 590.39 ps
NOT-n5318: 590.39 ps
NOT-n5319: 590.39 ps
NAND-n5320: 590.39 ps
NAND-n5321: 590.39 ps
OR-n5322: 634.92 ps
NOT-n5325: 618.07 ps
NOT-n5328: 634.92 ps
NOT-n5329: 618.07 ps
NAND-n5330: 629.23 ps
NAND-n5331: 618.07 ps
BUFF-n5332: 775.44 ps
BUFF-n5335: 775.44 ps
NOT-n5338: 775.44 ps
NOT-n5339: 775.44 ps
BUFF-n5340: 775.44 ps
BUFF-n5343: 775.44 ps
NOT-n5346: 775.44 ps
NOT-n5347: 775.44 ps
BUFF-n5348: 760.36 ps
BUFF-n5351: 760.36 ps
NOT-n5354: 760.36 ps
NOT-n5355: 760.36 ps
BUFF-n5356: 819.14 ps
BUFF-n5359: 819.14 ps
NOT-n5362: 819.14 ps
NOT-n5363: 819.14 ps
NAND-n5364: 819.14 ps
NAND-n5365: 819.14 ps
BUFF-n5366: 787.64 ps
BUFF-n5369: 819.21 ps
NOT-n5372: 787.64 ps
NOT-n5373: 819.21 ps
NAND-n5374: 787.64 ps
NAND-n5375: 798.80 ps
NAND-n5376: 549.80 ps
NAND-n5379: 590.05 ps
NOT-n5382: 549.80 ps
NOT-n5383: 590.05 ps
NAND-n5384: 549.80 ps
NAND-n5385: 560.98 ps
NAND-n5386: 618.07 ps
NAND-n5389: 590.39 ps
NOT-n5392: 618.07 ps
NOT-n5393: 590.39 ps
NAND-n5394: 601.58 ps
NAND-n5395: 590.39 ps
NAND-n5396: 787.64 ps
NAND-n5399: 819.14 ps
NOT-n5402: 787.64 ps
NOT-n5403: 819.14 ps
NAND-n5404: 787.64 ps
NAND-n5405: 798.82 ps
NAND-n5406: 531.26 ps
NAND-n5409: 549.80 ps
NOT-n5412: 531.26 ps
NOT-n5413: 549.80 ps
NAND-n5414: 531.26 ps
NAND-n5417: 590.39 ps
NOT-n5420: 531.26 ps
NOT-n5421: 590.39 ps
NAND-n5422: 760.36 ps
NAND-n5425: 787.64 ps
NOT-n5428: 760.36 ps
NOT-n5429: 787.64 ps

Critical path:
INP-n335, BUFF-n2721, NOT-n2728, AND-n2753, OR-n2776, BUFF-n4319, NOT-n4323, NAND-n1364, NAND-n1365, AND-n1472, OR-n4467, NOT-n4471, NAND-n4473, NAND-n4474, NOT-n4480, NAND-n4482, NAND-n4484, NOT-n4490, NAND-n4492, NAND-n4494, NOT-n4500, NAND-n4502, NAND-n4504, NOT-n4510, NAND-n4512, NAND-n4514, NOT-n4520, NAND-n4522, NAND-n4524, NOT-n4530, NAND-n4532, NAND-n4534, NOT-n4540, NAND-n1506, NAND-n1508, AND-n1518, OR-n4623, NOT-n4627, NAND-n1520, NAND-n1521, NOT-n1524, AND-n3649, OR-n3657, AND-n3636, OR-n3653, AND-n1659, OR-n1662, AND-n657, NOT-n658Circuit delay: 62.50 ps

Gate slacks:
INP-n1: 31.59 ps
INP-n2: 25.57 ps
INP-n3: 6.25 ps
INP-n4: 6.25 ps
INP-n5: 31.06 ps
NAND-n6: 6.25 ps
NAND-n7: 6.25 ps
NAND-n8: 31.59 ps
NAND-n9: 6.25 ps
NAND-n10: 6.25 ps
NAND-n11: 11.88 ps

Critical path:
INP-n3, NAND-n9, NAND-n10, NAND-n6
