Circuit delay: 3456.03 ps

Gate slacks:
NAND-n54502: 3351.28 ps
NAND-n54503: 3351.28 ps
NAND-n54504: 3351.28 ps
NAND-n54505: 3364.23 ps
NAND-n54506: 3364.23 ps
NAND-n54507: 3364.23 ps
NAND-n54508: 3364.23 ps
NAND-n54509: 3351.28 ps
NAND-n54510: 3351.28 ps
NAND-n54511: 3351.28 ps
NAND-n54512: 3351.28 ps
NAND-n54513: 3358.09 ps
NAND-n54514: 3358.09 ps
NAND-n54515: 3358.09 ps
NAND-n54516: 3358.09 ps
NAND-n54517: 3351.28 ps
NAND-n54518: 3351.28 ps
NAND-n54519: 3351.28 ps
NAND-n54520: 3351.28 ps
NAND-n54521: 3364.23 ps
NAND-n54522: 3364.23 ps
NAND-n54523: 3364.23 ps
NAND-n54524: 3364.23 ps
NAND-n54525: 3351.28 ps
NAND-n54526: 3351.28 ps
NAND-n54527: 3351.28 ps
NAND-n54528: 3351.28 ps
NAND-n54529: 3358.09 ps
NAND-n54530: 3358.09 ps
NAND-n54531: 3358.09 ps
NAND-n54532: 3358.09 ps
NAND-n54533: 3351.28 ps
NAND-n54534: 3351.28 ps
NAND-n54535: 3351.28 ps
NAND-n54536: 3351.28 ps
NAND-n54537: 3364.23 ps
NAND-n54538: 3364.23 ps
NAND-n54539: 3364.23 ps
NAND-n54540: 3364.23 ps
NAND-n54541: 3351.28 ps
NAND-n54542: 3351.28 ps
NAND-n54543: 3351.28 ps
NAND-n54544: 3351.28 ps
NAND-n54545: 3358.09 ps
NAND-n54546: 3358.09 ps
NAND-n54547: 3358.09 ps
NAND-n54548: 3358.09 ps
NAND-n54549: 3351.28 ps
NAND-n54550: 3351.28 ps
NAND-n54551: 3351.28 ps
NAND-n54552: 3351.28 ps
NAND-n54553: 3364.23 ps
NAND-n54554: 3364.23 ps
NAND-n54555: 3364.23 ps
NAND-n54556: 3364.23 ps
NAND-n54557: 3351.28 ps
NAND-n54558: 3351.28 ps
NAND-n54559: 3351.28 ps
NAND-n54560: 3351.28 ps
NAND-n54561: 3358.09 ps
NAND-n54562: 3358.09 ps
NAND-n54563: 3358.09 ps
NAND-n54564: 3358.09 ps
NAND-n54565: 3351.28 ps
NAND-n54566: 3351.28 ps
NAND-n54567: 3351.28 ps
NAND-n54568: 3351.28 ps
NAND-n54569: 3340.11 ps
NAND-n54570: 3340.11 ps
NAND-n54571: 3340.11 ps
NAND-n54572: 3340.11 ps
NAND-n54573: 3344.40 ps
NAND-n54574: 3343.27 ps
NAND-n54575: 3352.05 ps
NAND-n54576: 3356.13 ps
NAND-n54577: 3317.12 ps
NAND-n54578: 3317.12 ps
NAND-n54579: 3317.12 ps
NAND-n54580: 3317.12 ps
NAND-n54581: 3344.40 ps
NAND-n54582: 3343.27 ps
NAND-n54583: 3352.05 ps
NAND-n54584: 3354.37 ps
NAND-n54585: 3300.74 ps
NAND-n54586: 3300.74 ps
NAND-n54587: 3300.74 ps
NAND-n54588: 3300.74 ps
NAND-n54589: 3305.02 ps
NAND-n54590: 3303.90 ps
NAND-n54591: 3312.67 ps
NAND-n54592: 3316.75 ps
NAND-n54593: 3277.75 ps
NAND-n54594: 3277.75 ps
NAND-n54595: 3277.75 ps
NAND-n54596: 3277.75 ps
NAND-n54597: 3305.02 ps
NAND-n54598: 3303.90 ps
NAND-n54599: 3312.67 ps
NAND-n54600: 3314.99 ps
NAND-n54601: 3263.59 ps
NAND-n54602: 3263.59 ps
NAND-n54603: 3263.59 ps
NAND-n54604: 3263.59 ps
NAND-n54605: 3267.87 ps
NAND-n54606: 3266.75 ps
NAND-n54607: 3275.52 ps
NAND-n54608: 3279.60 ps
NAND-n54609: 3240.59 ps
NAND-n54610: 3240.59 ps
NAND-n54611: 3240.59 ps
NAND-n54612: 3240.59 ps
NAND-n54613: 3267.87 ps
NAND-n54614: 3266.75 ps
NAND-n54615: 3275.52 ps
NAND-n54616: 3277.84 ps
NAND-n54617: 3226.44 ps
NAND-n54618: 3226.44 ps
NAND-n54619: 3226.44 ps
NAND-n54620: 3226.44 ps
NAND-n54621: 3230.72 ps
NAND-n54622: 3229.60 ps
NAND-n54623: 3238.37 ps
NAND-n54624: 3242.45 ps
NAND-n54625: 3203.44 ps
NAND-n54626: 3203.44 ps
NAND-n54627: 3203.44 ps
NAND-n54628: 3203.44 ps
NAND-n54629: 3230.72 ps
NAND-n54630: 3229.60 ps
NAND-n54631: 3238.37 ps
NAND-n54632: 3240.69 ps
NAND-n54633: 3189.29 ps
NAND-n54634: 3189.29 ps
NAND-n54635: 3189.29 ps
NAND-n54636: 3189.29 ps
NAND-n54637: 3193.57 ps
NAND-n54638: 3192.45 ps
NAND-n54639: 3201.22 ps
NAND-n54640: 3205.30 ps
NAND-n54641: 3166.29 ps
NAND-n54642: 3166.29 ps
NAND-n54643: 3166.29 ps
NAND-n54644: 3166.29 ps
NAND-n54645: 3193.57 ps
NAND-n54646: 3192.45 ps
NAND-n54647: 3201.22 ps
NAND-n54648: 3203.54 ps
NAND-n54649: 3152.14 ps
NAND-n54650: 3152.14 ps
NAND-n54651: 3152.14 ps
NAND-n54652: 3152.14 ps
NAND-n54653: 3156.42 ps
NAND-n54654: 3155.29 ps
NAND-n54655: 3164.07 ps
NAND-n54656: 3168.15 ps
NAND-n54657: 3129.14 ps
NAND-n54658: 3129.14 ps
NAND-n54659: 3129.14 ps
NAND-n54660: 3129.14 ps
NAND-n54661: 3156.42 ps
NAND-n54662: 3155.29 ps
NAND-n54663: 3164.07 ps
NAND-n54664: 3166.39 ps
NAND-n54665: 3114.93 ps
NAND-n54666: 3114.93 ps
NAND-n54667: 3114.93 ps
NAND-n54668: 3114.93 ps
NAND-n54669: 3119.21 ps
NAND-n54670: 3118.09 ps
NAND-n54671: 3126.86 ps
NAND-n54672: 3130.94 ps
NAND-n54673: 3091.93 ps
NAND-n54674: 3091.93 ps
NAND-n54675: 3091.93 ps
NAND-n54676: 3091.93 ps
NAND-n54677: 3119.21 ps
NAND-n54678: 3118.09 ps
NAND-n54679: 3126.86 ps
NAND-n54680: 3129.18 ps
NAND-n54681: 3073.00 ps
NAND-n54682: 3073.00 ps
NAND-n54683: 3073.00 ps
NAND-n54684: 3073.00 ps
NAND-n54685: 3077.28 ps
NAND-n54686: 3076.16 ps
NAND-n54687: 3084.93 ps
NAND-n54688: 3089.01 ps
NAND-n54689: 3050.01 ps
NAND-n54690: 3050.01 ps
NAND-n54691: 3050.01 ps
NAND-n54692: 3050.01 ps
NAND-n54693: 3077.28 ps
NAND-n54694: 3076.16 ps
NAND-n54695: 3084.93 ps
NAND-n54696: 3087.25 ps
AND-n54697: 2920.02 ps
NAND-n54698: 3006.48 ps
NAND-n54699: 2920.02 ps
NAND-n54700: 3090.84 ps
NAND-n54701: 3004.38 ps
NAND-n54702: 2721.52 ps
NAND-n54703: 2721.52 ps
NOT-n54704: 3478.93 ps
NAND-n54705: 3096.93 ps
NAND-n54706: 2825.95 ps
NAND-n54707: 2814.20 ps
NAND-n54708: 2434.86 ps
NAND-n54709: 3551.42 ps
NOT-n54710: 2922.85 ps
NOT-n54711: 2823.67 ps
NOT-n54712: 2778.30 ps
NOT-n54713: 2778.30 ps
NOT-n54714: 2542.11 ps
NOT-n54715: 2470.55 ps
NOT-n54716: 2537.25 ps
NOT-n54717: 2561.12 ps
NOT-n54718: 2895.38 ps
NOT-n54719: 3553.65 ps
NOT-n54720: 3200.86 ps
NAND-n54721: 2473.98 ps
NOT-n54722: 2895.26 ps
NOT-n54723: 2407.27 ps
NOT-n54724: 3272.54 ps
NOT-n54725: 3272.54 ps
NOT-n54726: 3290.09 ps
NOT-n54727: 3183.45 ps
NAND-n54728: 2437.92 ps
NOT-n54729: 3660.28 ps
NAND-n54730: 3506.67 ps
NOT-n54731: 3469.40 ps
NOT-n54732: 3435.27 ps
NOT-n54733: 3643.40 ps
NOT-n54734: 3531.13 ps
NOT-n54735: 2850.59 ps
NOT-n54736: 2906.68 ps
NOT-n54737: 3659.49 ps
NAND-n54738: 3543.52 ps
NOT-n54739: 3667.86 ps
NAND-n54740: 3543.52 ps
OR-n54741: 3728.55 ps
NAND-n54742: 3543.52 ps
NAND-n54743: 3662.82 ps
NAND-n54744: 3543.52 ps
NAND-n54745: 3604.16 ps
NAND-n54746: 3660.28 ps
NAND-n54747: 3604.16 ps
NAND-n54748: 3543.52 ps
NAND-n54749: 3543.52 ps
NAND-n54750: 3694.08 ps
NAND-n54751: 3707.86 ps
NAND-n54752: 3694.08 ps
NAND-n54753: 3718.00 ps
NAND-n54754: 3152.94 ps
NOT-n54755: 2463.62 ps
NAND-n54756: 2921.02 ps
NAND-n54757: 3004.06 ps
NAND-n54758: 2921.02 ps
NOT-n54759: 2954.96 ps
NAND-n54760: 2920.02 ps
NAND-n54761: 2964.39 ps
NOT-n54762: 2920.02 ps
NOT-n54763: 3184.18 ps
OR-n54764: 3539.40 ps
NOT-n54765: 2434.86 ps
NAND-n54766: 2434.86 ps
NAND-n54767: 3524.50 ps
NAND-n54768: 3524.50 ps
NAND-n54769: 2434.86 ps
NOT-n54770: 2434.86 ps
NAND-n54771: 3601.26 ps
OR-n54772: 3715.15 ps
NAND-n54773: 2464.53 ps
NAND-n54774: 3684.30 ps
NAND-n54775: 2491.28 ps
NOT-n54776: 3520.11 ps
NAND-n54777: 3183.45 ps
NOT-n54778: 3230.99 ps
NOT-n54779: 3530.62 ps
NOT-n54780: 3447.26 ps
NAND-n54781: 3373.03 ps
NOT-n54782: 3180.87 ps
NAND-n54783: 3206.50 ps
NAND-n54784: 3206.50 ps
NAND-n54785: 3206.50 ps
NAND-n54786: 3180.87 ps
NOT-n54787: 3230.99 ps
NOT-n54788: 3532.53 ps
NOT-n54789: 3447.26 ps
NOT-n54790: 3180.87 ps
NAND-n54791: 3206.50 ps
NAND-n54792: 3206.50 ps
NAND-n54793: 3206.50 ps
NAND-n54794: 3180.87 ps
NOT-n54795: 3230.99 ps
NOT-n54796: 3568.29 ps
NOT-n54797: 3447.26 ps
NOT-n54798: 3180.87 ps
NAND-n54799: 3206.50 ps
NAND-n54800: 3206.50 ps
NAND-n54801: 3206.50 ps
NAND-n54802: 3180.87 ps
NOT-n54803: 3230.99 ps
NOT-n54804: 3575.73 ps
NOT-n54805: 3180.87 ps
NAND-n54806: 3206.50 ps
NAND-n54807: 3206.50 ps
NAND-n54808: 3206.50 ps
NAND-n54809: 3180.87 ps
NOT-n54810: 3230.99 ps
NOT-n54811: 3565.97 ps
NOT-n54812: 3447.26 ps
NOT-n54813: 3180.87 ps
NAND-n54814: 3206.50 ps
NAND-n54815: 3206.50 ps
NAND-n54816: 3206.50 ps
NAND-n54817: 3180.87 ps
NOT-n54818: 3230.99 ps
NOT-n54819: 3532.53 ps
NOT-n54820: 3447.26 ps
NOT-n54821: 3180.87 ps
NAND-n54822: 3206.50 ps
NAND-n54823: 3206.50 ps
NAND-n54824: 3206.50 ps
NAND-n54825: 3180.87 ps
NOT-n54826: 3230.99 ps
NOT-n54827: 3565.97 ps
NOT-n54828: 3447.26 ps
NOT-n54829: 3180.87 ps
NAND-n54830: 3206.50 ps
NAND-n54831: 3206.50 ps
NAND-n54832: 3206.50 ps
NAND-n54833: 3180.87 ps
NOT-n54834: 3230.99 ps
NOT-n54835: 3571.48 ps
NOT-n54836: 3180.87 ps
NAND-n54837: 3206.50 ps
NAND-n54838: 3206.50 ps
NAND-n54839: 3206.50 ps
NAND-n54840: 3180.87 ps
NOT-n54841: 3172.53 ps
NOT-n54842: 3427.85 ps
NOT-n54843: 3122.41 ps
NAND-n54844: 3148.04 ps
NAND-n54845: 3148.04 ps
NAND-n54846: 3148.04 ps
NAND-n54847: 3122.41 ps
NOT-n54848: 3178.75 ps
NOT-n54849: 3532.53 ps
NOT-n54850: 3433.64 ps
NOT-n54851: 3128.66 ps
NAND-n54852: 3154.29 ps
NAND-n54853: 3154.29 ps
NAND-n54854: 3154.29 ps
NAND-n54855: 3128.66 ps
NOT-n54856: 3178.75 ps
NOT-n54857: 3568.29 ps
NOT-n54858: 3433.64 ps
NOT-n54859: 3128.66 ps
NAND-n54860: 3154.29 ps
NAND-n54861: 3154.29 ps
NAND-n54862: 3154.29 ps
NAND-n54863: 3128.66 ps
NOT-n54864: 3178.75 ps
NOT-n54865: 3575.73 ps
NOT-n54866: 3128.66 ps
NAND-n54867: 3154.29 ps
NAND-n54868: 3154.29 ps
NAND-n54869: 3154.29 ps
NAND-n54870: 3128.66 ps
NOT-n54871: 3178.75 ps
NOT-n54872: 3569.32 ps
NOT-n54873: 3433.68 ps
NAND-n54874: 3307.73 ps
NAND-n54875: 3160.37 ps
NAND-n54876: 3160.37 ps
NAND-n54877: 3160.37 ps
NAND-n54878: 3160.37 ps
NOT-n54879: 3178.75 ps
NOT-n54880: 3532.53 ps
NOT-n54881: 3433.68 ps
NAND-n54882: 3307.73 ps
NAND-n54883: 3160.37 ps
NAND-n54884: 3160.37 ps
NAND-n54885: 3160.37 ps
NAND-n54886: 3160.37 ps
NOT-n54887: 3178.75 ps
NOT-n54888: 3568.29 ps
NOT-n54889: 3433.68 ps
NAND-n54890: 3307.73 ps
NAND-n54891: 3160.37 ps
NAND-n54892: 3160.37 ps
NAND-n54893: 3160.37 ps
NAND-n54894: 3160.37 ps
NOT-n54895: 3178.75 ps
NOT-n54896: 3575.73 ps
NAND-n54897: 3307.73 ps
NAND-n54898: 3160.37 ps
NAND-n54899: 3160.37 ps
NAND-n54900: 3160.37 ps
NAND-n54901: 3160.37 ps
NAND-n54902: 2772.92 ps
NAND-n54903: 2810.17 ps
NOT-n54904: 2569.63 ps
NOT-n54905: 2470.55 ps
NOT-n54906: 2437.92 ps
NOT-n54907: 2434.86 ps
NOT-n54908: 2721.52 ps
NAND-n54909: 3262.00 ps
NOT-n54910: 3345.19 ps
NOT-n54911: 3235.53 ps
NAND-n54912: 2569.63 ps
NAND-n54913: 2482.69 ps
NAND-n54914: 2578.37 ps
NAND-n54915: 2626.56 ps
NAND-n54916: 2458.39 ps
NAND-n54917: 2604.76 ps
NAND-n54918: 2668.90 ps
NAND-n54919: 2664.32 ps
NAND-n54920: 2490.48 ps
NAND-n54921: 2490.48 ps
NAND-n54922: 2474.45 ps
NAND-n54923: 2735.10 ps
NOT-n54924: 2720.23 ps
NAND-n54925: 2657.95 ps
NAND-n54926: 2479.12 ps
NAND-n54927: 2479.12 ps
NAND-n54928: 2479.12 ps
NAND-n54929: 2777.68 ps
NOT-n54930: 2735.10 ps
NAND-n54931: 2523.95 ps
NAND-n54932: 2479.12 ps
NAND-n54933: 3291.20 ps
NAND-n54934: 2479.12 ps
NAND-n54935: 3592.12 ps
NAND-n54936: 2763.08 ps
NAND-n54937: 2763.08 ps
NOT-n54938: 3321.25 ps
NAND-n54939: 2523.95 ps
NAND-n54940: 3311.38 ps
NAND-n54941: 2479.12 ps
NAND-n54942: 2479.12 ps
NAND-n54943: 2757.05 ps
NAND-n54944: 2763.08 ps
NAND-n54945: 2763.08 ps
NOT-n54946: 2714.35 ps
NOT-n54947: 2458.39 ps
NAND-n54948: 2506.67 ps
NOT-n54949: 3311.38 ps
NAND-n54950: 2506.67 ps
NOT-n54951: 3469.13 ps
NAND-n54952: 2763.08 ps
NAND-n54953: 2763.08 ps
NAND-n54954: 2458.39 ps
NAND-n54955: 2568.26 ps
NAND-n54956: 2458.39 ps
NAND-n54957: 2458.39 ps
NAND-n54958: 2728.13 ps
NAND-n54959: 2771.33 ps
NOT-n54960: 3478.93 ps
NAND-n54961: 2771.33 ps
NAND-n54962: 3648.12 ps
NAND-n54963: 3472.77 ps
NAND-n54964: 3612.14 ps
NAND-n54965: 3389.15 ps
NAND-n54966: 3273.41 ps
NAND-n54967: 3207.21 ps
NAND-n54968: 3207.21 ps
NAND-n54969: 3207.21 ps
NAND-n54970: 3377.90 ps
NAND-n54971: 3377.90 ps
NAND-n54972: 3377.90 ps
NAND-n54973: 3708.03 ps
NAND-n54974: 3472.77 ps
NAND-n54975: 3457.75 ps
NAND-n54976: 3692.13 ps
NAND-n54977: 3457.75 ps
NAND-n54978: 3457.75 ps
NAND-n54979: 3419.59 ps
NAND-n54980: 3558.69 ps
NAND-n54981: 3419.59 ps
NOT-n54982: 3676.37 ps
NAND-n54983: 3472.77 ps
NAND-n54984: 3688.17 ps
NAND-n54985: 3506.67 ps
NAND-n54986: 2902.42 ps
NAND-n54987: 2933.67 ps
NAND-n54988: 2902.42 ps
NAND-n54989: 2942.46 ps
NAND-n54990: 2981.40 ps
NAND-n54991: 2942.46 ps
NAND-n54992: 2931.24 ps
NAND-n54993: 2853.37 ps
NAND-n54994: 2853.37 ps
NAND-n54995: 2938.84 ps
NAND-n54996: 2850.59 ps
NAND-n54997: 2853.37 ps
NAND-n54998: 2778.46 ps
NOT-n54999: 2802.20 ps
NAND-n55000: 3130.13 ps
NAND-n55001: 3083.81 ps
NAND-n55002: 2888.47 ps
NOT-n55003: 3658.17 ps
NOT-n55004: 3639.91 ps
NOT-n55005: 3639.91 ps
NOT-n55006: 3549.21 ps
NOT-n55007: 3549.21 ps
NOT-n55008: 3575.91 ps
NOT-n55009: 3576.16 ps
NOT-n55010: 3576.87 ps
NOT-n55011: 3576.87 ps
NOT-n55012: 3576.92 ps
NOT-n55013: 3576.87 ps
NAND-n55014: 3071.42 ps
NAND-n55015: 2811.72 ps
NAND-n55016: 2970.60 ps
NAND-n55017: 3112.70 ps
NAND-n55018: 3030.11 ps
NAND-n55019: 2888.47 ps
NAND-n55020: 3658.17 ps
NAND-n55021: 3639.91 ps
NAND-n55022: 3639.91 ps
NOT-n55023: 3624.13 ps
NOT-n55024: 3624.13 ps
NAND-n55025: 3549.21 ps
NAND-n55026: 3549.21 ps
NOT-n55027: 3603.55 ps
NOT-n55028: 3574.68 ps
NOT-n55029: 3575.63 ps
NOT-n55030: 3575.91 ps
NAND-n55031: 3575.91 ps
NAND-n55032: 3576.16 ps
NAND-n55033: 3576.87 ps
NAND-n55034: 3576.87 ps
NAND-n55035: 3576.92 ps
NAND-n55036: 3576.87 ps
NAND-n55037: 3039.41 ps
NAND-n55038: 2811.72 ps
NAND-n55039: 2970.60 ps
NAND-n55040: 3058.03 ps
NAND-n55041: 3020.46 ps
NAND-n55042: 2888.47 ps
NAND-n55043: 3637.99 ps
NAND-n55044: 3593.05 ps
NAND-n55045: 3593.05 ps
NAND-n55046: 3640.18 ps
NAND-n55047: 3640.18 ps
NAND-n55048: 3566.17 ps
NAND-n55049: 3566.17 ps
NAND-n55050: 3613.05 ps
NAND-n55051: 3574.68 ps
NAND-n55052: 3575.63 ps
NAND-n55053: 3575.91 ps
NAND-n55054: 3561.47 ps
NAND-n55055: 3561.72 ps
NAND-n55056: 3556.69 ps
NAND-n55057: 3556.69 ps
NAND-n55058: 3556.75 ps
NAND-n55059: 3556.69 ps
NAND-n55060: 3013.58 ps
NAND-n55061: 2811.72 ps
NAND-n55062: 2969.31 ps
AND-n55063: 3001.16 ps
NAND-n55064: 2970.84 ps
NAND-n55065: 2970.84 ps
NAND-n55066: 2887.19 ps
NAND-n55067: 3599.56 ps
NAND-n55068: 3517.31 ps
NAND-n55069: 3517.31 ps
NAND-n55070: 3618.72 ps
NAND-n55071: 3618.72 ps
NAND-n55072: 3527.74 ps
NAND-n55073: 3527.74 ps
NAND-n55074: 3591.59 ps
NAND-n55075: 3512.92 ps
NAND-n55076: 3513.86 ps
NAND-n55077: 3514.15 ps
AND-n55078: 3481.34 ps
AND-n55079: 3481.59 ps
NAND-n55080: 3478.06 ps
NAND-n55081: 3478.06 ps
NAND-n55082: 3478.11 ps
NAND-n55083: 3478.06 ps
NAND-n55084: 2953.40 ps
NAND-n55085: 2770.13 ps
NAND-n55086: 2970.60 ps
AND-n55087: 2999.93 ps
NAND-n55088: 2945.83 ps
NAND-n55089: 2888.47 ps
NAND-n55090: 3563.69 ps
NAND-n55091: 3518.75 ps
NAND-n55092: 3518.75 ps
NAND-n55093: 3582.85 ps
NAND-n55094: 3582.85 ps
NAND-n55095: 3491.87 ps
NAND-n55096: 3491.87 ps
NAND-n55097: 3555.72 ps
NAND-n55098: 3517.35 ps
NAND-n55099: 3518.30 ps
NAND-n55100: 3518.58 ps
NAND-n55101: 3510.42 ps
NAND-n55102: 3510.67 ps
NAND-n55103: 3482.39 ps
NAND-n55104: 3482.39 ps
NAND-n55105: 3482.44 ps
NAND-n55106: 3482.39 ps
NAND-n55107: 2934.20 ps
NAND-n55108: 2811.72 ps
NAND-n55109: 2981.08 ps
NAND-n55110: 2981.08 ps
NAND-n55111: 2789.88 ps
NAND-n55112: 2887.20 ps
NAND-n55113: 3525.26 ps
NAND-n55114: 3507.00 ps
NAND-n55115: 3507.00 ps
NAND-n55116: 3500.72 ps
NAND-n55117: 3500.72 ps
NAND-n55118: 3416.29 ps
NAND-n55119: 3416.29 ps
NAND-n55120: 3480.14 ps
NAND-n55121: 3478.92 ps
NAND-n55122: 3479.87 ps
NAND-n55123: 3480.15 ps
NAND-n55124: 3471.99 ps
NAND-n55125: 3472.24 ps
NAND-n55126: 3443.96 ps
NAND-n55127: 3443.96 ps
NAND-n55128: 3444.02 ps
NAND-n55129: 3443.96 ps
NAND-n55130: 2894.51 ps
NAND-n55131: 2789.88 ps
NAND-n55132: 2915.70 ps
NAND-n55133: 2842.70 ps
NAND-n55134: 2842.70 ps
NAND-n55135: 2888.47 ps
NAND-n55136: 3489.39 ps
NAND-n55137: 3444.45 ps
NAND-n55138: 3444.45 ps
NAND-n55139: 3508.55 ps
NAND-n55140: 3508.55 ps
NAND-n55141: 3417.57 ps
NAND-n55142: 3417.57 ps
NAND-n55143: 3481.42 ps
NAND-n55144: 3443.05 ps
NAND-n55145: 3443.99 ps
NAND-n55146: 3444.28 ps
NAND-n55147: 3436.12 ps
NAND-n55148: 3436.37 ps
NAND-n55149: 3408.09 ps
NAND-n55150: 3408.09 ps
NAND-n55151: 3408.14 ps
NAND-n55152: 3408.09 ps
NAND-n55153: 2854.81 ps
NAND-n55154: 2811.72 ps
NAND-n55155: 2870.29 ps
NAND-n55156: 2619.62 ps
NAND-n55157: 2619.62 ps
NAND-n55158: 2888.41 ps
NAND-n55159: 3452.17 ps
NAND-n55160: 3407.23 ps
NAND-n55161: 3407.23 ps
NAND-n55162: 3471.34 ps
NAND-n55163: 3471.34 ps
NAND-n55164: 3380.36 ps
NAND-n55165: 3380.36 ps
NAND-n55166: 3444.21 ps
NAND-n55167: 3405.84 ps
NAND-n55168: 3406.78 ps
NAND-n55169: 3407.06 ps
NAND-n55170: 3398.91 ps
NAND-n55171: 3399.15 ps
NAND-n55172: 3370.87 ps
NAND-n55173: 3370.87 ps
NAND-n55174: 3370.93 ps
NAND-n55175: 3370.87 ps
NAND-n55176: 2815.12 ps
NAND-n55177: 2619.62 ps
NAND-n55178: 2830.43 ps
NAND-n55179: 2413.99 ps
NAND-n55180: 2413.99 ps
NAND-n55181: 2888.27 ps
NAND-n55182: 3414.88 ps
NAND-n55183: 3369.94 ps
NAND-n55184: 3369.94 ps
NAND-n55185: 3433.77 ps
NAND-n55186: 3433.77 ps
NAND-n55187: 3369.64 ps
NAND-n55188: 3369.64 ps
NAND-n55189: 3406.51 ps
NAND-n55190: 3368.56 ps
NAND-n55191: 3369.50 ps
NAND-n55192: 3369.79 ps
NAND-n55193: 3361.63 ps
NAND-n55194: 3361.88 ps
NAND-n55195: 3333.60 ps
NAND-n55196: 3333.60 ps
NAND-n55197: 3333.65 ps
NAND-n55198: 3333.60 ps
NAND-n55199: 2775.43 ps
NAND-n55200: 2413.99 ps
AND-n55201: 2755.63 ps
NAND-n55202: 2339.25 ps
NAND-n55203: 3337.21 ps
NAND-n55204: 3317.44 ps
NAND-n55205: 3317.44 ps
NAND-n55206: 3315.40 ps
NAND-n55207: 3315.40 ps
NAND-n55208: 3278.20 ps
NAND-n55209: 3257.65 ps
NAND-n55210: 3294.53 ps
NAND-n55211: 3349.29 ps
NAND-n55212: 3350.23 ps
NAND-n55213: 3350.52 ps
NAND-n55214: 3342.36 ps
NAND-n55215: 3342.61 ps
NAND-n55216: 3314.33 ps
NAND-n55217: 3314.33 ps
NAND-n55218: 3314.38 ps
NAND-n55219: 3314.33 ps
AND-n55220: 2716.08 ps
NAND-n55221: 2339.25 ps
NAND-n55222: 2795.65 ps
AND-n55223: 2795.65 ps
NAND-n55224: 2367.03 ps
NAND-n55225: 2888.48 ps
NAND-n55226: 3340.79 ps
NAND-n55227: 3295.85 ps
NAND-n55228: 3295.85 ps
NAND-n55229: 3315.71 ps
NAND-n55230: 3315.71 ps
NAND-n55231: 3278.50 ps
NAND-n55232: 3258.00 ps
NAND-n55233: 3294.87 ps
NAND-n55234: 3294.47 ps
NAND-n55235: 3295.41 ps
NAND-n55236: 3295.70 ps
NAND-n55237: 3287.54 ps
NAND-n55238: 3287.79 ps
NAND-n55239: 3259.51 ps
NAND-n55240: 3259.51 ps
NAND-n55241: 3259.56 ps
NAND-n55242: 3259.51 ps
AND-n55243: 2713.52 ps
NAND-n55244: 2367.03 ps
NAND-n55245: 2777.20 ps
NAND-n55246: 2777.20 ps
NAND-n55247: 2354.90 ps
NAND-n55248: 2888.48 ps
NAND-n55249: 3303.64 ps
NAND-n55250: 3258.70 ps
NAND-n55251: 3258.70 ps
NAND-n55252: 3278.56 ps
NAND-n55253: 3278.56 ps
NAND-n55254: 3241.35 ps
NAND-n55255: 3220.85 ps
NAND-n55256: 3257.72 ps
NAND-n55257: 3257.32 ps
NAND-n55258: 3258.26 ps
NAND-n55259: 3258.55 ps
NAND-n55260: 3250.39 ps
NAND-n55261: 3250.64 ps
NAND-n55262: 3222.35 ps
NAND-n55263: 3222.35 ps
NAND-n55264: 3222.41 ps
NAND-n55265: 3222.35 ps
AND-n55266: 2675.71 ps
NAND-n55267: 2354.90 ps
AND-n55268: 2706.86 ps
NAND-n55269: 2311.83 ps
NAND-n55270: 3225.76 ps
NAND-n55271: 3205.99 ps
NAND-n55272: 3205.99 ps
NAND-n55273: 3203.95 ps
NAND-n55274: 3203.95 ps
NAND-n55275: 3166.75 ps
NAND-n55276: 3146.20 ps
NAND-n55277: 3183.08 ps
NAND-n55278: 3237.84 ps
NAND-n55279: 3238.78 ps
NAND-n55280: 3239.07 ps
NAND-n55281: 3230.91 ps
NAND-n55282: 3231.16 ps
NAND-n55283: 3202.88 ps
NAND-n55284: 3202.88 ps
NAND-n55285: 3202.93 ps
NAND-n55286: 3202.88 ps
NAND-n55287: 2660.26 ps
NAND-n55288: 2311.83 ps
NAND-n55289: 2711.73 ps
AND-n55290: 2711.73 ps
NAND-n55291: 2279.63 ps
NAND-n55292: 2888.48 ps
NAND-n55293: 3229.34 ps
NAND-n55294: 3184.40 ps
NAND-n55295: 3184.40 ps
NAND-n55296: 3204.26 ps
NAND-n55297: 3204.26 ps
NAND-n55298: 3167.05 ps
NAND-n55299: 3146.55 ps
NAND-n55300: 3183.42 ps
NAND-n55301: 3183.02 ps
NAND-n55302: 3183.96 ps
NAND-n55303: 3184.25 ps
NAND-n55304: 3176.09 ps
NAND-n55305: 3176.34 ps
NAND-n55306: 3148.05 ps
NAND-n55307: 3148.05 ps
NAND-n55308: 3148.11 ps
NAND-n55309: 3148.05 ps
AND-n55310: 2645.23 ps
NAND-n55311: 2279.63 ps
NAND-n55312: 2696.24 ps
NAND-n55313: 2696.24 ps
NAND-n55314: 2261.47 ps
NAND-n55315: 2261.47 ps
NAND-n55316: 2888.41 ps
NAND-n55317: 3192.12 ps
NAND-n55318: 3109.90 ps
NAND-n55319: 3109.90 ps
NAND-n55320: 3167.04 ps
NAND-n55321: 3167.04 ps
NAND-n55322: 3129.83 ps
NAND-n55323: 3109.33 ps
NAND-n55324: 3146.20 ps
