Circuit delay: 3219.76 ps

Gate slacks:
NOT-n12103: 2631.49 ps
NOT-n12104: 2685.11 ps
NOT-n12105: 2671.19 ps
NOT-n12106: 2725.18 ps
NOT-n12107: 2710.88 ps
NOT-n12108: 2764.88 ps
NOT-n12109: 2750.57 ps
NOT-n12110: 2793.85 ps
NOT-n12111: 2790.27 ps
NOT-n12112: 2819.78 ps
NOT-n12113: 2819.78 ps
NOT-n12114: 2850.18 ps
NOT-n12115: 2850.18 ps
NOT-n12116: 2913.01 ps
NOT-n12117: 2913.01 ps
NOT-n12118: 2984.34 ps
NOT-n12119: 2969.64 ps
NAND-n12120: 2122.98 ps
NAND-n12121: 2122.98 ps
NAND-n12122: 2187.93 ps
NAND-n12123: 2122.98 ps
NAND-n12124: 2122.98 ps
NAND-n12125: 2154.18 ps
NOT-n12126: 2049.19 ps
NAND-n12127: 2195.62 ps
NAND-n12128: 2184.50 ps
NAND-n12129: 2179.58 ps
NAND-n12130: 2168.38 ps
NAND-n12131: 2140.20 ps
NAND-n12132: 2128.99 ps
NAND-n12133: 2088.68 ps
NAND-n12134: 2077.47 ps
NAND-n12135: 2143.14 ps
NAND-n12136: 2132.02 ps
NAND-n12137: 2170.38 ps
NAND-n12138: 2159.18 ps
NAND-n12139: 2194.55 ps
NAND-n12140: 2183.35 ps
NAND-n12141: 2148.06 ps
NAND-n12142: 2136.79 ps
NAND-n12143: 2185.20 ps
NAND-n12144: 2173.93 ps
NAND-n12145: 2083.59 ps
NAND-n12146: 2072.32 ps
NAND-n12147: 2060.45 ps
NAND-n12148: 2049.19 ps
NAND-n12149: 2069.74 ps
NAND-n12150: 2058.47 ps
NAND-n12151: 2083.50 ps
NAND-n12152: 2072.23 ps
NAND-n12153: 2097.67 ps
NAND-n12154: 2086.41 ps
NAND-n12155: 2169.01 ps
NAND-n12156: 2157.74 ps
NAND-n12157: 2093.84 ps
NAND-n12158: 2082.57 ps
NAND-n12159: 2150.74 ps
NAND-n12160: 2139.47 ps
NAND-n12161: 2166.51 ps
NAND-n12162: 2155.24 ps
NAND-n12163: 2138.87 ps
NAND-n12164: 2127.60 ps
NAND-n12165: 2334.42 ps
NAND-n12166: 2323.22 ps
NAND-n12167: 2121.99 ps
NAND-n12168: 2110.73 ps
NAND-n12169: 2256.42 ps
NAND-n12170: 2245.16 ps
NAND-n12171: 2233.96 ps
NAND-n12172: 2222.69 ps
NAND-n12173: 2134.24 ps
NAND-n12174: 2122.98 ps
NAND-n12175: 2194.43 ps
NAND-n12176: 2183.16 ps
NAND-n12177: 2244.46 ps
NAND-n12178: 2233.19 ps
NAND-n12179: 2284.63 ps
NAND-n12180: 2273.36 ps
NAND-n12181: 2270.31 ps
NAND-n12182: 2259.11 ps
NAND-n12183: 2158.46 ps
NAND-n12184: 2147.26 ps
NAND-n12185: 2143.60 ps
NAND-n12186: 2132.40 ps
AND-n12187: 2070.78 ps
AND-n12188: 2076.08 ps
NAND-n12189: 2079.36 ps
NAND-n12190: 2076.08 ps
AND-n12191: 2055.76 ps
NAND-n12192: 2065.07 ps
AND-n12193: 2056.90 ps
NAND-n12194: 2056.90 ps
AND-n12195: 2056.90 ps
NAND-n12196: 2056.90 ps
NAND-n12197: 2109.33 ps
AND-n12198: 2078.31 ps
NAND-n12199: 2144.46 ps
AND-n12200: 2070.78 ps
NAND-n12201: 2070.78 ps
NAND-n12202: 2165.46 ps
NAND-n12203: 2350.01 ps
NAND-n12204: 2350.01 ps
NAND-n12205: 2350.01 ps
NAND-n12206: 2312.02 ps
NAND-n12207: 2312.02 ps
NAND-n12208: 2312.02 ps
AND-n12209: 2207.25 ps
NAND-n12210: 2070.78 ps
NAND-n12211: 2272.64 ps
NAND-n12212: 2272.64 ps
NAND-n12213: 2272.64 ps
NAND-n12214: 2221.12 ps
NAND-n12215: 2221.12 ps
NAND-n12216: 2221.12 ps
NAND-n12217: 2237.93 ps
NAND-n12218: 2237.93 ps
NAND-n12219: 2241.38 ps
NAND-n12220: 2246.59 ps
NAND-n12221: 2246.59 ps
NAND-n12222: 2246.59 ps
NAND-n12223: 2247.10 ps
NAND-n12224: 2253.08 ps
NAND-n12225: 2247.10 ps
AND-n12226: 2134.45 ps
NAND-n12227: 2200.60 ps
AND-n12228: 2122.98 ps
NAND-n12229: 2122.98 ps
NAND-n12230: 2221.64 ps
AND-n12231: 2942.41 ps
NAND-n12232: 2969.64 ps
NAND-n12233: 2969.95 ps
AND-n12234: 2983.17 ps
NAND-n12235: 2996.62 ps
NAND-n12236: 2959.05 ps
AND-n12237: 2945.26 ps
NAND-n12238: 2122.87 ps
NAND-n12239: 3016.77 ps
NAND-n12240: 3016.77 ps
NAND-n12241: 3016.77 ps
NAND-n12242: 2227.44 ps
NAND-n12243: 2227.44 ps
NAND-n12244: 2227.44 ps
NAND-n12245: 2913.01 ps
NAND-n12246: 2913.01 ps
NAND-n12247: 2913.01 ps
NAND-n12248: 2850.18 ps
NAND-n12249: 2850.18 ps
NAND-n12250: 2850.18 ps
NAND-n12251: 2819.78 ps
NAND-n12252: 2819.78 ps
NAND-n12253: 2819.78 ps
NAND-n12254: 2793.85 ps
NAND-n12255: 2793.85 ps
NAND-n12256: 2793.85 ps
NAND-n12257: 2768.33 ps
NAND-n12258: 2768.33 ps
NAND-n12259: 2768.33 ps
NAND-n12260: 2799.97 ps
NAND-n12261: 2799.97 ps
NAND-n12262: 2799.97 ps
NAND-n12263: 2685.11 ps
NAND-n12264: 2685.11 ps
NAND-n12265: 2685.11 ps
NAND-n12266: 2702.31 ps
NAND-n12267: 2702.31 ps
NAND-n12268: 2702.31 ps
NAND-n12269: 2678.39 ps
NAND-n12270: 2678.39 ps
NAND-n12271: 2678.39 ps
NAND-n12272: 2611.05 ps
NAND-n12273: 2611.05 ps
NAND-n12274: 2611.05 ps
NAND-n12275: 2323.22 ps
NAND-n12276: 2323.22 ps
NAND-n12277: 2341.21 ps
NAND-n12278: 2554.49 ps
NAND-n12279: 2554.49 ps
NAND-n12280: 2554.49 ps
NAND-n12281: 2649.23 ps
NAND-n12282: 2649.23 ps
NAND-n12283: 2649.23 ps
NAND-n12284: 2587.07 ps
NAND-n12285: 2587.07 ps
NAND-n12286: 2587.07 ps
NAND-n12287: 2447.66 ps
NAND-n12288: 2447.66 ps
NAND-n12289: 2447.66 ps
NAND-n12290: 2468.16 ps
NAND-n12291: 2468.16 ps
NAND-n12292: 2468.16 ps
NAND-n12293: 2478.49 ps
NAND-n12294: 2478.49 ps
NAND-n12295: 2478.49 ps
NAND-n12296: 2478.96 ps
NAND-n12297: 2478.96 ps
NAND-n12298: 2478.96 ps
NAND-n12299: 2458.89 ps
NAND-n12300: 2458.89 ps
NAND-n12301: 2458.89 ps
NAND-n12302: 2347.04 ps
NAND-n12303: 2347.04 ps
NAND-n12304: 2347.04 ps
NAND-n12305: 2332.18 ps
NAND-n12306: 2332.18 ps
NAND-n12307: 2332.18 ps
NAND-n12308: 2049.19 ps
NAND-n12309: 2049.19 ps
NAND-n12310: 2168.38 ps
NAND-n12311: 2168.38 ps
NAND-n12312: 2128.99 ps
NAND-n12313: 2128.99 ps
NAND-n12314: 2077.47 ps
NAND-n12315: 2077.47 ps
NAND-n12316: 2217.54 ps
NAND-n12317: 2049.19 ps
NAND-n12318: 2049.19 ps
NAND-n12319: 2159.18 ps
NAND-n12320: 2207.29 ps
NAND-n12321: 2159.18 ps
NAND-n12322: 2183.35 ps
NAND-n12323: 2070.45 ps
NAND-n12324: 2183.35 ps
NOT-n12325: 2942.41 ps
NOT-n12326: 2942.41 ps
NAND-n12327: 2945.26 ps
NAND-n12328: 2959.05 ps
NAND-n12329: 2124.21 ps
NAND-n12330: 2122.87 ps
NAND-n12331: 2049.19 ps
NAND-n12332: 2049.19 ps
NAND-n12333: 2049.19 ps
NAND-n12334: 2073.72 ps
NAND-n12335: 2072.32 ps
NAND-n12336: 2907.09 ps
NAND-n12337: 2072.32 ps
NAND-n12338: 2049.19 ps
NAND-n12339: 2844.26 ps
NAND-n12340: 2049.19 ps
NAND-n12341: 2049.19 ps
NAND-n12342: 2804.57 ps
NAND-n12343: 2049.19 ps
NAND-n12344: 2049.19 ps
NAND-n12345: 2764.88 ps
NAND-n12346: 2049.19 ps
NAND-n12347: 2049.19 ps
NAND-n12348: 2725.18 ps
NAND-n12349: 2049.19 ps
NAND-n12350: 2049.19 ps
NAND-n12351: 2685.49 ps
NAND-n12352: 2049.19 ps
NAND-n12353: 2049.19 ps
NAND-n12354: 2645.80 ps
NAND-n12355: 2049.19 ps
NAND-n12356: 2049.19 ps
NAND-n12357: 2606.10 ps
NAND-n12358: 2049.19 ps
NAND-n12359: 2049.19 ps
NAND-n12360: 2566.41 ps
NAND-n12361: 2049.19 ps
NAND-n12362: 2049.19 ps
NAND-n12363: 2526.72 ps
NAND-n12364: 2049.19 ps
NOT-n12365: 2073.72 ps
NAND-n12366: 2049.19 ps
NAND-n12367: 2487.03 ps
NAND-n12368: 2049.19 ps
NAND-n12369: 2049.19 ps
NAND-n12370: 2447.33 ps
NAND-n12371: 2049.19 ps
NAND-n12372: 2049.19 ps
NAND-n12373: 2407.64 ps
NAND-n12374: 2049.19 ps
NAND-n12375: 2049.19 ps
NAND-n12376: 2367.95 ps
NAND-n12377: 2049.19 ps
NAND-n12378: 2049.19 ps
NAND-n12379: 2328.25 ps
NAND-n12380: 2049.19 ps
NAND-n12381: 2049.19 ps
NAND-n12382: 2288.56 ps
NAND-n12383: 2049.19 ps
NAND-n12384: 2049.19 ps
NAND-n12385: 2049.19 ps
NAND-n12386: 2259.11 ps
NOT-n12387: 2362.52 ps
NAND-n12388: 2259.11 ps
NAND-n12389: 2147.26 ps
NOT-n12390: 2284.45 ps
NAND-n12391: 2147.26 ps
NAND-n12392: 2132.40 ps
NAND-n12393: 2132.40 ps
NOT-n12394: 2327.50 ps
NOT-n12395: 2173.93 ps
NAND-n12396: 2183.35 ps
NOT-n12397: 2183.35 ps
NAND-n12398: 2076.15 ps
NOT-n12399: 2159.18 ps
NOT-n12400: 2132.02 ps
NOT-n12401: 2122.98 ps
NOT-n12402: 2132.40 ps
NOT-n12403: 2147.26 ps
NOT-n12404: 2259.11 ps
NOT-n12405: 2273.36 ps
NAND-n12406: 2274.25 ps
NOT-n12407: 2233.19 ps
NAND-n12408: 2313.95 ps
NOT-n12409: 2183.16 ps
NAND-n12410: 2353.65 ps
NOT-n12411: 2122.98 ps
NAND-n12412: 2393.34 ps
NOT-n12413: 2222.69 ps
NAND-n12414: 2433.03 ps
NOT-n12415: 2245.16 ps
NAND-n12416: 2472.72 ps
NOT-n12417: 2110.73 ps
NAND-n12418: 2512.42 ps
NOT-n12419: 2127.60 ps
NAND-n12420: 2552.11 ps
NOT-n12421: 2155.24 ps
NAND-n12422: 2591.80 ps
NOT-n12423: 2139.47 ps
NAND-n12424: 2631.49 ps
NOT-n12425: 2082.57 ps
NAND-n12426: 2671.19 ps
NOT-n12427: 2157.74 ps
NAND-n12428: 2710.88 ps
NOT-n12429: 2086.41 ps
NAND-n12430: 2750.57 ps
NOT-n12431: 2072.23 ps
NAND-n12432: 2790.27 ps
NOT-n12433: 2058.47 ps
NAND-n12434: 2829.96 ps
NOT-n12435: 2049.19 ps
NAND-n12436: 2892.78 ps
NOT-n12437: 2072.32 ps
NAND-n12438: 2983.16 ps
NOT-n12439: 2136.79 ps
NAND-n12440: 2070.45 ps
NOT-n12441: 2070.78 ps
NAND-n12442: 2183.35 ps
NAND-n12443: 2183.35 ps
NOT-n12444: 2077.47 ps
NOT-n12445: 2128.99 ps
NOT-n12446: 2168.38 ps
NOT-n12447: 2184.50 ps
NOT-n12448: 2350.01 ps
NOT-n12449: 2312.02 ps
NOT-n12450: 2272.64 ps
NOT-n12451: 2221.12 ps
NOT-n12452: 2237.93 ps
NOT-n12453: 2246.59 ps
NOT-n12454: 2247.10 ps
NAND-n12455: 2959.05 ps
NAND-n12456: 2959.05 ps
NOT-n12457: 3016.77 ps
NOT-n12458: 2227.44 ps
NOT-n12459: 2913.01 ps
NOT-n12460: 2850.18 ps
NOT-n12461: 2819.78 ps
NOT-n12462: 2793.85 ps
NOT-n12463: 2768.33 ps
NOT-n12464: 2799.97 ps
NOT-n12465: 2685.11 ps
NOT-n12466: 2702.31 ps
NOT-n12467: 2678.39 ps
NOT-n12468: 2611.05 ps
NOT-n12469: 2323.22 ps
NOT-n12470: 2554.49 ps
NOT-n12471: 2649.23 ps
NOT-n12472: 2587.07 ps
NOT-n12473: 2447.66 ps
NOT-n12474: 2468.16 ps
NOT-n12475: 2478.49 ps
NOT-n12476: 2478.96 ps
NOT-n12477: 2458.89 ps
NOT-n12478: 2347.04 ps
NOT-n12479: 2332.18 ps
AND-n12480: 344.74 ps
OR-n12481: 344.74 ps
OR-n12482: 344.74 ps
AND-n12483: 366.62 ps
OR-n12484: 366.62 ps
OR-n12485: 366.62 ps
AND-n12486: 366.62 ps
OR-n12487: 399.70 ps
AND-n12488: 394.67 ps
OR-n12489: 394.67 ps
OR-n12490: 394.67 ps
AND-n12491: 394.67 ps
OR-n12492: 427.74 ps
AND-n12493: 394.67 ps
OR-n12494: 460.82 ps
AND-n12495: 321.98 ps
OR-n12496: 332.60 ps
OR-n12497: 321.98 ps
AND-n12498: 1040.27 ps
NAND-n12499: 1040.27 ps
NAND-n12500: 1058.31 ps
AND-n12501: 321.98 ps
NAND-n12502: 323.18 ps
AND-n12503: 573.99 ps
NAND-n12504: 580.33 ps
NOT-n12505: 2298.43 ps
NOT-n12506: 692.55 ps
NOT-n12507: 2253.05 ps
NOT-n12508: 647.16 ps
NAND-n12509: 362.11 ps
NOT-n12510: 2189.37 ps
NOT-n12511: 583.48 ps
NOT-n12512: 2127.70 ps
NOT-n12513: 521.81 ps
NOT-n12514: 2253.97 ps
NOT-n12515: 2228.33 ps
NOT-n12516: 606.83 ps
NOT-n12517: 599.78 ps
NOT-n12518: 2159.96 ps
NOT-n12519: 554.16 ps
NAND-n12520: 327.96 ps
NOT-n12521: 2204.80 ps
NOT-n12522: 598.91 ps
NOT-n12523: 2213.00 ps
NOT-n12524: 607.12 ps
NAND-n12525: 336.87 ps
NOT-n12526: 696.58 ps
NOT-n12527: 2302.47 ps
NAND-n12528: 336.87 ps
NAND-n12529: 336.87 ps
NAND-n12530: 368.86 ps
NOT-n12531: 2425.35 ps
NOT-n12532: 819.46 ps
NOT-n12533: 2435.64 ps
NOT-n12534: 829.75 ps
NOT-n12535: 2441.04 ps
NOT-n12536: 835.15 ps
NOT-n12537: 2414.02 ps
NOT-n12538: 808.13 ps
NOT-n12539: 2300.27 ps
NOT-n12540: 694.38 ps
NAND-n12541: 389.92 ps
NOT-n12542: 2289.28 ps
NOT-n12543: 683.39 ps
NOT-n12544: 2404.57 ps
NOT-n12545: 798.68 ps
NOT-n12546: 2536.93 ps
NOT-n12547: 931.04 ps
NOT-n12548: 2625.02 ps
NOT-n12549: 1019.13 ps
NOT-n12550: 2576.83 ps
NOT-n12551: 970.94 ps
NOT-n12552: 2545.30 ps
NOT-n12553: 939.41 ps
NOT-n12554: 2526.28 ps
NOT-n12555: 920.39 ps
NOT-n12556: 2530.47 ps
NOT-n12557: 924.58 ps
NOT-n12558: 2490.33 ps
NOT-n12559: 884.44 ps
NOT-n12560: 2542.67 ps
NOT-n12561: 936.78 ps
NOT-n12562: 2546.97 ps
NOT-n12563: 941.08 ps
NOT-n12564: 2583.31 ps
NOT-n12565: 977.42 ps
NOT-n12566: 2591.93 ps
NOT-n12567: 986.04 ps
NOT-n12568: 2651.84 ps
NOT-n12569: 1045.95 ps
NOT-n12570: 2728.19 ps
NOT-n12571: 1122.30 ps
NOT-n12572: 2679.64 ps
NOT-n12573: 1067.05 ps
NAND-n12574: 389.92 ps
NAND-n12575: 389.92 ps
NAND-n12576: 486.56 ps
NAND-n12577: 389.92 ps
NAND-n12578: 389.92 ps
NAND-n12579: 452.80 ps
NAND-n12580: 362.11 ps
NAND-n12581: 362.11 ps
NAND-n12582: 424.99 ps
NAND-n12583: 606.83 ps
NAND-n12584: 617.65 ps
NAND-n12585: 546.52 ps
NAND-n12586: 557.71 ps
NAND-n12587: 542.49 ps
NAND-n12588: 553.68 ps
NAND-n12589: 532.61 ps
NAND-n12590: 543.67 ps
NAND-n12591: 489.68 ps
NAND-n12592: 500.87 ps
NAND-n12593: 505.11 ps
NAND-n12594: 516.30 ps
NAND-n12595: 552.65 ps
NAND-n12596: 563.84 ps
NAND-n12597: 462.05 ps
NAND-n12598: 473.17 ps
NAND-n12599: 462.87 ps
NAND-n12600: 474.11 ps
NAND-n12601: 521.88 ps
NAND-n12602: 533.08 ps
NAND-n12603: 389.07 ps
NAND-n12604: 400.31 ps
NAND-n12605: 352.41 ps
NAND-n12606: 363.65 ps
NAND-n12607: 332.19 ps
NAND-n12608: 343.44 ps
NAND-n12609: 363.27 ps
NAND-n12610: 374.51 ps
NAND-n12611: 366.62 ps
NAND-n12612: 377.87 ps
NAND-n12613: 402.02 ps
NAND-n12614: 413.26 ps
NAND-n12615: 389.37 ps
NAND-n12616: 400.61 ps
NAND-n12617: 469.19 ps
NAND-n12618: 480.44 ps
NAND-n12619: 504.70 ps
NAND-n12620: 515.94 ps
NAND-n12621: 563.42 ps
NAND-n12622: 574.66 ps
NAND-n12623: 634.64 ps
NAND-n12624: 645.88 ps
NAND-n12625: 722.52 ps
NAND-n12626: 733.77 ps
NAND-n12627: 674.12 ps
NAND-n12628: 685.36 ps
NAND-n12629: 581.47 ps
NAND-n12630: 592.71 ps
NAND-n12631: 607.83 ps
NAND-n12632: 619.02 ps
NAND-n12633: 618.12 ps
NAND-n12634: 629.31 ps
NAND-n12635: 623.52 ps
NAND-n12636: 634.71 ps
NAND-n12637: 596.50 ps
NAND-n12638: 607.69 ps
NAND-n12639: 518.80 ps
NAND-n12640: 529.77 ps
NAND-n12641: 533.33 ps
NAND-n12642: 544.52 ps
AND-n12643: 327.96 ps
NAND-n12644: 327.96 ps
NAND-n12645: 360.10 ps
AND-n12646: 344.74 ps
OR-n12647: 377.82 ps
AND-n12648: 336.87 ps
NAND-n12649: 336.87 ps
NAND-n12650: 403.40 ps
AND-n12651: 645.71 ps
NAND-n12652: 362.11 ps
NAND-n12653: 393.80 ps
AND-n12654: 558.63 ps
AND-n12655: 468.75 ps
AND-n12656: 462.05 ps
AND-n12657: 473.58 ps
AND-n12658: 366.62 ps
OR-n12659: 432.78 ps
AND-n12660: 362.11 ps
NAND-n12661: 362.11 ps
NAND-n12662: 459.53 ps
AND-n12663: 394.67 ps
OR-n12664: 493.90 ps
AND-n12665: 389.92 ps
NAND-n12666: 389.92 ps
NAND-n12667: 521.12 ps
AND-n12668: 1080.51 ps
OR-n12669: 1098.55 ps
NAND-n12670: 1056.80 ps
AND-n12671: 1040.27 ps
NAND-n12672: 1077.30 ps
NAND-n12673: 1075.75 ps
NAND-n12674: 321.98 ps
AND-n12675: 1043.12 ps
AND-n12676: 784.25 ps
NAND-n12677: 389.92 ps
NAND-n12678: 421.60 ps
AND-n12679: 696.58 ps
NAND-n12680: 696.58 ps
NAND-n12681: 715.19 ps
NAND-n12682: 546.52 ps
NAND-n12683: 546.52 ps
AND-n12684: 692.55 ps
NAND-n12685: 692.55 ps
NAND-n12686: 711.16 ps
NAND-n12687: 542.49 ps
NAND-n12688: 542.49 ps
AND-n12689: 647.16 ps
NAND-n12690: 647.16 ps
NAND-n12691: 665.78 ps
NAND-n12692: 321.98 ps
NAND-n12693: 321.98 ps
AND-n12694: 583.48 ps
NAND-n12695: 583.48 ps
NAND-n12696: 602.09 ps
NAND-n12697: 489.68 ps
NOT-n12698: 534.20 ps
NAND-n12699: 489.68 ps
AND-n12700: 598.91 ps
NAND-n12701: 598.91 ps
NAND-n12702: 617.52 ps
NAND-n12703: 505.11 ps
NAND-n12704: 505.11 ps
AND-n12705: 607.12 ps
NAND-n12706: 607.12 ps
NAND-n12707: 625.73 ps
NAND-n12708: 552.65 ps
NAND-n12709: 552.65 ps
AND-n12710: 521.81 ps
NAND-n12711: 521.81 ps
NAND-n12712: 540.43 ps
NAND-n12713: 462.05 ps
NAND-n12714: 473.58 ps
NAND-n12715: 462.05 ps
NAND-n12716: 468.75 ps
NOT-n12717: 1040.27 ps
NOT-n12718: 2636.76 ps
NAND-n12719: 1056.80 ps
NAND-n12720: 1043.12 ps
AND-n12721: 1229.86 ps
NAND-n12722: 1229.86 ps
NAND-n12723: 1255.08 ps
NAND-n12724: 323.18 ps
NAND-n12725: 321.98 ps
NAND-n12726: 521.88 ps
NAND-n12727: 335.94 ps
NAND-n12728: 330.18 ps
NAND-n12729: 336.35 ps
AND-n12730: 1122.30 ps
NAND-n12731: 1122.30 ps
NAND-n12732: 1140.91 ps
NAND-n12733: 321.98 ps
NAND-n12734: 1063.54 ps
NAND-n12735: 321.98 ps
AND-n12736: 1045.95 ps
NAND-n12737: 1045.95 ps
NAND-n12738: 1064.56 ps
NAND-n12739: 321.98 ps
NAND-n12740: 1023.84 ps
NAND-n12741: 321.98 ps
AND-n12742: 986.04 ps
NAND-n12743: 986.04 ps
NAND-n12744: 1004.66 ps
NAND-n12745: 321.98 ps
NAND-n12746: 984.15 ps
NAND-n12747: 321.98 ps
AND-n12748: 977.42 ps
NAND-n12749: 977.42 ps
NAND-n12750: 996.03 ps
NAND-n12751: 321.98 ps
NAND-n12752: 944.46 ps
NAND-n12753: 321.98 ps
AND-n12754: 941.08 ps
NAND-n12755: 941.08 ps
NAND-n12756: 959.70 ps
NAND-n12757: 321.98 ps
NAND-n12758: 904.76 ps
NAND-n12759: 321.98 ps
AND-n12760: 936.78 ps
NAND-n12761: 936.78 ps
NAND-n12762: 955.40 ps
NAND-n12763: 321.98 ps
NAND-n12764: 865.07 ps
NAND-n12765: 321.98 ps
AND-n12766: 884.44 ps
NAND-n12767: 884.44 ps
NAND-n12768: 903.05 ps
NAND-n12769: 321.98 ps
NAND-n12770: 825.38 ps
NAND-n12771: 321.98 ps
AND-n12772: 924.58 ps
NAND-n12773: 924.58 ps
NAND-n12774: 943.19 ps
NAND-n12775: 321.98 ps
NAND-n12776: 785.69 ps
NAND-n12777: 321.98 ps
AND-n12778: 920.39 ps
NAND-n12779: 920.39 ps
NAND-n12780: 939.00 ps
NAND-n12781: 321.98 ps
NAND-n12782: 745.99 ps
NAND-n12783: 321.98 ps
AND-n12784: 939.41 ps
NAND-n12785: 939.41 ps
NAND-n12786: 958.03 ps
NAND-n12787: 321.98 ps
NAND-n12788: 706.30 ps
NAND-n12789: 321.98 ps
NAND-n12790: 591.43 ps
NAND-n12791: 573.99 ps
NAND-n12792: 591.98 ps
AND-n12793: 970.94 ps
NAND-n12794: 970.94 ps
NAND-n12795: 989.56 ps
NAND-n12796: 321.98 ps
NAND-n12797: 666.61 ps
NAND-n12798: 321.98 ps
AND-n12799: 1019.13 ps
NAND-n12800: 1019.13 ps
NAND-n12801: 1037.75 ps
NAND-n12802: 321.98 ps
NAND-n12803: 626.91 ps
NAND-n12804: 321.98 ps
AND-n12805: 931.04 ps
NAND-n12806: 931.04 ps
NAND-n12807: 949.65 ps
NAND-n12808: 321.98 ps
NAND-n12809: 587.22 ps
NAND-n12810: 321.98 ps
AND-n12811: 798.68 ps
NAND-n12812: 798.68 ps
NAND-n12813: 817.30 ps
NAND-n12814: 321.98 ps
NAND-n12815: 321.98 ps
AND-n12816: 819.46 ps
NAND-n12817: 819.46 ps
NAND-n12818: 838.08 ps
NAND-n12819: 607.83 ps
NOT-n12820: 705.39 ps
NAND-n12821: 607.83 ps
AND-n12822: 829.75 ps
NAND-n12823: 829.75 ps
NAND-n12824: 848.37 ps
NAND-n12825: 618.12 ps
NOT-n12826: 749.46 ps
NAND-n12827: 618.12 ps
AND-n12828: 835.15 ps
NAND-n12829: 835.15 ps
NAND-n12830: 853.77 ps
NAND-n12831: 623.52 ps
NAND-n12832: 623.52 ps
AND-n12833: 808.13 ps
NAND-n12834: 808.13 ps
NAND-n12835: 826.74 ps
NAND-n12836: 596.50 ps
NAND-n12837: 596.50 ps
AND-n12838: 694.38 ps
NAND-n12839: 694.38 ps
NAND-n12840: 713.00 ps
NAND-n12841: 321.98 ps
NAND-n12842: 321.98 ps
AND-n12843: 683.39 ps
NAND-n12844: 683.39 ps
NAND-n12845: 702.00 ps
NAND-n12846: 533.33 ps
NOT-n12847: 603.12 ps
NAND-n12848: 533.33 ps
NOT-n12849: 573.99 ps
NOT-n12850: 521.88 ps
NOT-n12851: 327.96 ps
NOT-n12852: 462.05 ps
NAND-n12853: 321.98 ps
NAND-n12854: 321.98 ps
NOT-n12855: 336.87 ps
NOT-n12856: 505.11 ps
NOT-n12857: 489.68 ps
NOT-n12858: 532.61 ps
NOT-n12859: 362.11 ps
NOT-n12860: 389.92 ps
OR-n12861: 568.10 ps
NOT-n12862: 674.12 ps
OR-n12863: 607.80 ps
NOT-n12864: 722.52 ps
OR-n12865: 647.50 ps
NOT-n12866: 634.64 ps
OR-n12867: 687.19 ps
NOT-n12868: 563.42 ps
OR-n12869: 726.88 ps
NOT-n12870: 504.70 ps
OR-n12871: 766.58 ps
NOT-n12872: 469.19 ps
OR-n12873: 806.27 ps
NOT-n12874: 389.37 ps
OR-n12875: 845.96 ps
NOT-n12876: 402.02 ps
OR-n12877: 885.65 ps
NOT-n12878: 366.62 ps
OR-n12879: 925.35 ps
NOT-n12880: 363.27 ps
OR-n12881: 965.04 ps
NOT-n12882: 332.19 ps
OR-n12883: 1004.73 ps
NOT-n12884: 352.41 ps
OR-n12885: 1044.42 ps
NOT-n12886: 389.07 ps
OR-n12887: 1084.27 ps
NOT-n12888: 462.87 ps
NAND-n12889: 330.18 ps
NAND-n12890: 362.11 ps
NAND-n12891: 389.92 ps
NOT-n12892: 552.65 ps
NAND-n12893: 566.70 ps
NAND-n12894: 574.31 ps
NAND-n12895: 574.31 ps
NOT-n12896: 596.50 ps
NOT-n12897: 623.52 ps
NOT-n12898: 618.12 ps
NOT-n12899: 607.83 ps
NOT-n12900: 581.47 ps
NOT-n12901: 542.49 ps
NOT-n12902: 546.52 ps
NOT-n12903: 533.33 ps
NOT-n12904: 518.80 ps
NAND-n12905: 580.33 ps
NAND-n12906: 728.17 ps
NAND-n12907: 710.23 ps
NAND-n12908: 710.23 ps
NAND-n12909: 724.14 ps
NAND-n12910: 706.20 ps
NAND-n12911: 706.20 ps
NAND-n12912: 679.99 ps
NAND-n12913: 662.05 ps
NAND-n12914: 662.05 ps
NAND-n12915: 615.06 ps
NAND-n12916: 597.12 ps
NAND-n12917: 597.12 ps
NAND-n12918: 630.49 ps
NAND-n12919: 612.55 ps
NAND-n12920: 612.55 ps
NAND-n12921: 638.70 ps
NAND-n12922: 620.76 ps
NAND-n12923: 620.76 ps
NAND-n12924: 554.38 ps
NAND-n12925: 536.45 ps
NAND-n12926: 536.45 ps
NAND-n12927: 1074.37 ps
NAND-n12928: 1056.80 ps
NAND-n12929: 1268.04 ps
NAND-n12930: 1243.58 ps
NAND-n12931: 1243.58 ps
NAND-n12932: 585.45 ps
NAND-n12933: 567.51 ps
NAND-n12934: 572.10 ps
NAND-n12935: 554.16 ps
NAND-n12936: 554.16 ps
NAND-n12937: 1154.11 ps
NAND-n12938: 1136.17 ps
NAND-n12939: 1136.17 ps
NAND-n12940: 1077.76 ps
NAND-n12941: 1059.82 ps
NAND-n12942: 1059.82 ps
NAND-n12943: 1017.85 ps
NAND-n12944: 999.91 ps
NAND-n12945: 999.91 ps
NAND-n12946: 1009.23 ps
NAND-n12947: 991.29 ps
NAND-n12948: 991.29 ps
NAND-n12949: 972.89 ps
NAND-n12950: 954.96 ps
NAND-n12951: 954.96 ps
NAND-n12952: 968.60 ps
